source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,site_research_status,site_research_basis,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id,source_series_event_note
HOU-R-02107,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2021-11-23,vs. Wisconsin,wisconsin,Wisconsin,Yes,63,65,L,0,,,VS,NEUTRAL,,Michelob ULTRA Arena,Las Vegas,NV,,,REGULAR_SEASON,,printed page 172,#12/11 N23 L 63-65 | vs. Wisconsin,resolved,,,,,,,,
HOU-R-02108,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2021-11-24,vs. rv/#23 Oregon,oregon,Oregon,Yes,78,49,W,0,,,VS,NEUTRAL,,Michelob ULTRA Arena,Paradise,NV,,,REGULAR_SEASON,,printed page 172,#12/11 N24 W 78-49 | vs. rv/#23 Oregon,resolved,,,[IMPLEMENTATION_LOCATION_NORMALIZATION original=Las_Vegas_NV canonical_physical_locality=Paradise_NV venue=VEN-000135],,,,,
HOU-R-02109,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2021-11-30,Northwestern State,northwestern-state,Northwestern State,Yes,99,58,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,#15/14 N30 W 99-58 | Northwestern State,resolved,,,,,,,,
HOU-R-02110,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2021-12-03,Bryant,bryant,Bryant,Yes,111,44,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,#15/14 D3 W 111-44 | Bryant,resolved,,,,,,,,
HOU-R-02111,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2021-12-06,Alcorn State,alcorn-state,Alcorn State,Yes,77,45,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,#14/13 D6 W 77-45 | Alcorn State,resolved,,,,,,,,
HOU-R-02112,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2021-12-11,at #9/9 Alabama,alabama,Alabama,Yes,82,83,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,#14/13 D11 L 82-83 | at #9/9 Alabama,resolved,,,,,,,,
HOU-R-02113,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2021-12-14,Louisiana,louisiana,Louisiana,Yes,71,56,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,#14/13 D14 W 71-56 | Louisiana,resolved,,,,,,,,
HOU-R-02114,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2021-12-18,vs. Oklahoma State,oklahoma-state,Oklahoma State,Yes,72,61,W,0,,,VS,NEUTRAL,,Dickies Arena,Fort Worth,TX,,,REGULAR_SEASON,,printed page 172,#14/13 D18 W 72-61 | vs. Oklahoma State,resolved,,,,,,,,
HOU-R-02115,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2021-12-22,Texas State,texas-state,Texas State,Yes,80,47,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,#13/14 D22 W 80-47 | Texas State,resolved,,,,,,,,
HOU-R-02116,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-01-02,* at Temple,temple,Temple,Yes,66,61,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,#12/14 J2 | W 66-61 | * at Temple,resolved,,,,,,,,
HOU-R-02117,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-01-05,* at South Florida,south-florida,South Florida,Yes,83,66,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,#12/14 J5 | W 83-66 | * at South Florida,resolved,,,,,,,,
HOU-R-02118,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-01-08,* Wichita State,wichita-state,Wichita State,Yes,76,66,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,#12/14 J8 | W 76-66 | * Wichita State,resolved,,,,,,,,
HOU-R-02119,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-01-15,* at Tulsa,tulsa,Tulsa,Yes,66,64,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,#11/11 J15 W 66-64 | * at Tulsa,resolved,,,,,,,,
HOU-R-02120,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-01-18,* South Florida,south-florida,South Florida,Yes,74,55,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,#10/10 J18 W 74-55 | * South Florida,resolved,,,,,,,,
HOU-R-02121,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-01-22,* East Carolina,east-carolina,East Carolina,Yes,79,36,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,#10/10 J22 W 79-36 | * East Carolina,resolved,,,,,,,,
HOU-R-02122,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-01-29,* at UCF,ucf,UCF,Yes,63,49,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,J29 W 63-49 | * at UCF,resolved,,,,,,,,
HOU-R-02123,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-02-02,* Tulane,tulane,Tulane,Yes,73,62,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,F2 | W 73-62 | * Tulane,resolved,,,,,,,,
HOU-R-02124,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-02-06,* at Cincinnati,cincinnati,Cincinnati,Yes,80,58,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,F6 | W 80-58 | * at Cincinnati,resolved,,,,,,,,
HOU-R-02125,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-02-09,* at –/rv SMU,smu,SMU,Yes,83,85,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,F9 | L 83-85 | * at –/rv SMU,resolved,,,,,,,,
HOU-R-02126,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-02-12,* Memphis,memphis,Memphis,Yes,59,69,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,F12 L 59-69 | * Memphis,resolved,,,,,,,,
HOU-R-02127,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-02-17,* UCF,ucf,UCF,Yes,70,52,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,#14/15 F17 W 70-52 | * UCF,resolved,,,,,,,,
HOU-R-02128,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-02-20,* at Wichita State,wichita-state,Wichita State,Yes,76,74,W,2,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,#14/15 F20 W 76-74 (2OT) | * at Wichita State,resolved,,,,,,,,
HOU-R-02129,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-02-23,* at Tulane,tulane,Tulane,Yes,81,67,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,#14/14 F23 W 81-67 | * at Tulane,resolved,,,,,,,,
HOU-R-02130,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-02-27,* SMU,smu,SMU,Yes,75,61,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,#14/15 F27 W 75-61 | * SMU,resolved,,,,,,,,
HOU-R-02131,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-03-01,* Cincinnati,cincinnati,Cincinnati,Yes,71,53,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,#14/14 M1 W 71-53 | * Cincinnati,resolved,,,,,,,,
HOU-R-02132,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-03-03,* Temple,temple,Temple,Yes,84,46,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,#14/14 M3 W 84-46* | Temple,resolved,,,Conference marker printed adjacent to score in source typography.,,,,,
HOU-R-02133,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-03-06,* at Memphis,memphis,Memphis,Yes,61,75,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,#14/14 M6 | L 61-75 | * at Memphis,resolved,,,,,,,,
HOU-R-02134,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-03-11,vs. Cincinnati,cincinnati,Cincinnati,Yes,69,56,W,0,,,VS,NEUTRAL,,Dickies Arena,Fort Worth,TX,American Athletic Conference Tournament,,CONFERENCE_TOURNAMENT,,printed page 172,#18/18 M11 W 69-56 | vs. Cincinnati,resolved,,,,,,,,
HOU-R-02135,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-03-12,vs. Tulane,tulane,Tulane,Yes,86,66,W,0,,,VS,NEUTRAL,,Dickies Arena,Fort Worth,TX,American Athletic Conference Tournament,,CONFERENCE_TOURNAMENT,,printed page 172,#18/18 M12 W 86-66 | vs. Tulane,resolved,,,,,,,,
HOU-R-02136,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-03-13,vs. Memphis,memphis,Memphis,Yes,71,53,W,0,,,VS,NEUTRAL,,Dickies Arena,Fort Worth,TX,American Athletic Conference Tournament,,CONFERENCE_TOURNAMENT,Championship,printed page 172,#18/18 M13 W 71-53 | vs. Memphis,resolved,,,,,,,,
HOU-R-02137,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-03-18,vs. UAB,uab,UAB,Yes,82,68,W,0,,,VS,NEUTRAL,,PPG Paints Arena,Pittsburgh,PA,NCAA Tournament,,NCAA_TOURNAMENT,R64,printed page 172,#15/15 M18 W 82-68 | vs. UAB,resolved,,,,,,,,
HOU-R-02138,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-03-20,vs. #19/16 Illinois,illinois,Illinois,Yes,68,53,W,0,,,VS,NEUTRAL,,PPG Paints Arena,Pittsburgh,PA,NCAA Tournament,,NCAA_TOURNAMENT,R32,printed page 172,#15/15 M20 W 68-53 | vs. #19/16 Illinois,resolved,,,,,,,,
HOU-R-02139,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-03-24,vs. #2/2 Arizona,arizona,Arizona,Yes,72,60,W,0,,,VS,NEUTRAL,,Frost Bank Center,San Antonio,TX,NCAA Tournament,,NCAA_TOURNAMENT,Sweet Sixteen,printed page 172,#15/15 M24 W 72-60 | vs. #2/2 Arizona,resolved,,,,,,,,
HOU-R-02140,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2021-2022,2022,2022-03-26,vs. #6/5 Villanova,villanova,Villanova,Yes,44,50,L,0,,,VS,NEUTRAL,,Frost Bank Center,San Antonio,TX,NCAA Tournament,,NCAA_TOURNAMENT,Elite Eight,printed page 172,#15/15 M26 L 44-50 | vs. #6/5 Villanova,resolved,,,,,,,,
HOU-R-02141,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-11-07,Northern Colorado,northern-colorado,Northern Colorado,Yes,83,36,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,N7 W 83-36 | Northern Colorado,resolved,,,,,,,,
HOU-R-02142,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-11-11,vs. Saint Joseph’s,saint-joseph-s,Saint Joseph's,Yes,81,55,W,0,,,VS,NEUTRAL,,Alumni Hall,Annapolis,MD,,,REGULAR_SEASON,,printed page 172,N11 W 81-55 | vs. Saint Joseph’s,resolved,,,,,,,,
HOU-R-02143,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-11-14,Oral Roberts,oral-roberts,Oral Roberts,Yes,83,45,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,N14 W 83-45 | Oral Roberts,resolved,,,,,,,,
HOU-R-02144,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-11-16,Texas Southern,texas-southern,Texas Southern,Yes,83,48,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,N16 W 83-48 | Texas Southern,resolved,,,,,,,,
HOU-R-02145,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-11-20,at rv/rv Oregon,oregon,Oregon,Yes,66,56,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,N20 W 66-56 | at rv/rv Oregon,resolved,,,,,,,,
HOU-R-02146,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-11-26,Kent State,kent-state,Kent State,Yes,49,44,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,N26 W 49-44 | Kent State,resolved,,,,,,,,
HOU-R-02147,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-11-29,Norfolk State,norfolk-state,Norfolk State,Yes,100,52,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,N29 W 100-52 | Norfolk State,resolved,,,,,,,,
HOU-R-02148,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-12-03,vs. –/rv Saint Mary’s (Calif.),saint-mary-s,Saint Mary's,Yes,53,48,W,0,,,VS,NEUTRAL,,Dickies Arena,Fort Worth,TX,,,REGULAR_SEASON,,printed page 172,D3 | W 53-48 | vs. –/rv Saint Mary’s (Calif.),resolved,,,,,,,,
HOU-R-02149,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-12-06,North Florida,north-florida,North Florida,Yes,76,42,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,D6 W 76-42 | North Florida,resolved,,,,,,,,
HOU-R-02150,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-12-10,#8/10 Alabama,alabama,Alabama,Yes,65,71,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,D10 L 65-71 | #8/10 Alabama,resolved,,,,,,,,
HOU-R-02151,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-12-13,North Carolina A&T,north-carolina-a-t,North Carolina A&T,Yes,74,46,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,D13 W 74-46 | North Carolina A&T,resolved,,,,,,,,
HOU-R-02152,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-12-17,at #2/2 Virginia,virginia,Virginia,Yes,69,61,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,D17 W 69-61 | at #2/2 Virginia,resolved,,,,,,,,
HOU-R-02153,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-12-21,McNeese,mcneese,McNeese,Yes,83,44,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,D21 W 83-44 | McNeese,resolved,,,,,,,,
HOU-R-02154,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-12-28,* at Tulsa,tulsa,Tulsa,Yes,89,60,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,D28 W 89-60 | * at Tulsa,resolved,,,,,,,,
HOU-R-02155,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2022-12-31,* UCF,ucf,UCF,Yes,71,65,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,D31 W 71-65 | * UCF,resolved,,,,,,,,
HOU-R-02156,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-01-05,* SMU,smu,SMU,Yes,87,53,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,J5 | W 87-53 | * SMU,resolved,,,,,,,,
HOU-R-02157,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-01-08,* at Cincinnati,cincinnati,Cincinnati,Yes,72,59,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,J8 | W 72-59 | * at Cincinnati,resolved,,,,,,,,
HOU-R-02158,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-01-11,* South Florida,south-florida,South Florida,Yes,83,77,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,J11 W 83-77 | * South Florida,resolved,,,,,,,,
HOU-R-02159,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-01-17,* at Tulane,tulane,Tulane,Yes,80,60,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,J17 W 80-60 | * at Tulane,resolved,,,,,,,,
HOU-R-02160,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-01-22,* Temple,temple,Temple,Yes,55,56,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,J22 L 55-56 | * Temple,resolved,,,,,,,,
HOU-R-02161,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-01-25,* at UCF,ucf,UCF,Yes,82,71,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,J25 W 82-71 | * at UCF,resolved,,,,,,,,
HOU-R-02162,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-01-28,* Cincinnati,cincinnati,Cincinnati,Yes,75,69,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,J28 W 75-69 | * Cincinnati,resolved,,,,,,,,
HOU-R-02163,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-02-02,* at Wichita State,wichita-state,Wichita State,Yes,70,61,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,F2 | W 70-61 | * at Wichita State,resolved,,,,,,,,
HOU-R-02164,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-02-05,* at Temple,temple,Temple,Yes,81,65,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,F5 | W 81-65 | * at Temple,resolved,,,,,,,,
HOU-R-02165,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-02-08,* Tulsa,tulsa,Tulsa,Yes,80,42,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,F8 | W 80-42 | * Tulsa,resolved,,,,,,,,
HOU-R-02166,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-02-16,* at SMU,smu,SMU,Yes,80,65,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,F16 W 80-65 | * at SMU,resolved,,,,,,,,
HOU-R-02167,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-02-19,* Memphis,memphis,Memphis,Yes,72,64,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,F19 W 72-64 | * Memphis,resolved,,,,,,,,
HOU-R-02168,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-02-22,* Tulane,tulane,Tulane,Yes,89,59,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,F22 W 89-59 | * Tulane,resolved,,,,,,,,
HOU-R-02169,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-02-25,* at East Carolina,east-carolina,East Carolina,Yes,76,57,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,F25 W 76-57 | * at East Carolina,resolved,,,,,,,,
HOU-R-02170,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-03-02,* Wichita State,wichita-state,Wichita State,Yes,83,66,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 172,M2 W 83-66 | * Wichita State,resolved,,,,,,,,
HOU-R-02171,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-03-05,* at Memphis,memphis,Memphis,Yes,67,65,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 172,M5 W 67-65 | * at Memphis,resolved,,,,,,,,
HOU-R-02172,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-03-10,vs. (9) East Carolina,east-carolina,East Carolina,Yes,60,46,W,0,,,VS,NEUTRAL,,Dickies Arena,Fort Worth,TX,American Athletic Conference Tournament,,CONFERENCE_TOURNAMENT,,printed page 172,M10 W 60-46 | vs. (9) East Carolina,resolved,,,,,,,,
HOU-R-02173,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-03-11,vs. (4) Cincinnati,cincinnati,Cincinnati,Yes,69,48,W,0,,,VS,NEUTRAL,,Dickies Arena,Fort Worth,TX,American Athletic Conference Tournament,,CONFERENCE_TOURNAMENT,,printed page 172,M11 W 69-48 | vs. (4) Cincinnati,resolved,,,,,,,,
HOU-R-02174,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-03-12,vs. (2) Memphis,memphis,Memphis,Yes,65,75,L,0,,,VS,NEUTRAL,,Dickies Arena,Fort Worth,TX,American Athletic Conference Tournament,,CONFERENCE_TOURNAMENT,,printed page 172,M12 L 65-75 | vs. (2) Memphis,resolved,,,,,,,,
HOU-R-02175,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-03-16,vs. (16) Northern Kentucky,northern-kentucky,Northern Kentucky,Yes,63,52,W,0,,,VS,NEUTRAL,,Legacy Arena,Birmingham,AL,NCAA Tournament,,NCAA_TOURNAMENT,R64,printed page 172,M16 W 63-52 | vs. (16) Northern Kentucky,resolved,,,,,,,,
HOU-R-02176,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-03-18,vs. (9) Auburn,auburn,Auburn,Yes,81,64,W,0,,,VS,NEUTRAL,,Legacy Arena,Birmingham,AL,NCAA Tournament,,NCAA_TOURNAMENT,R32,printed page 172,M18 W 81-64 | vs. (9) Auburn,resolved,,,,,,,,
HOU-R-02177,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2022-2023,2023,2023-03-24,vs. #16/15 (5) Miami (Fla.),miami,Miami (FL),Yes,75,89,L,0,,,VS,NEUTRAL,,T-Mobile Center,Kansas City,MO,NCAA Tournament,,NCAA_TOURNAMENT,Sweet Sixteen,printed page 172,M24 L 75-89 | vs. #16/15 (5) Miami (Fla.),resolved,,,,,,,,
HOU-R-02178,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-11-06,ULM,ul-monroe,UL Monroe,Yes,84,31,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,N6 W 84-31 | ULM,resolved,,,,,,,,
HOU-R-02179,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-11-11,Texas A&M-Corpus Christi,texas-a-m-corpus-christi,Texas A&M-Corpus Christi,Yes,82,50,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,N11 W 82-50 | Texas A&M-Corpus Christi,resolved,,,,,,,,
HOU-R-02180,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-11-13,Stetson,stetson,Stetson,Yes,79,48,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,N13 W 79-48 | Stetson,resolved,,,,,,,,
