index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
379,texas-a-m,UT ARLINGTON,ut-arlington,UT Arlington,Yes,1,1970-1971,1970-1971,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
380,texas-a-m,UT-Pan American,ut-rio-grande-valley,UT Rio Grande Valley,Yes,1,1989-1990,1989-1990,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
381,texas-a-m,UTA,ut-arlington,UT Arlington,Yes,1,1972-1973,1972-1973,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
382,texas-a-m,Utah,utah,Utah,Yes,1,1963-1964,1963-1964,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
383,texas-a-m,Utah State,utah-state,Utah State,Yes,3,1963-1964,2009-2010,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
384,texas-a-m,UTEP,utep,UTEP,Yes,3,1974-1975,2007-2008,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
385,texas-a-m,UTPA,ut-rio-grande-valley,UT Rio Grande Valley,Yes,1,2013-2014,2013-2014,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
386,texas-a-m,UTRGV,ut-rio-grande-valley,UT Rio Grande Valley,Yes,2,2017-2018,2020-2021,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
387,texas-a-m,UTSA,utsa,UTSA,Yes,2,2002-2003,2003-2004,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
388,texas-a-m,UW-Green Bay,green-bay,Green Bay,Yes,1,1995-1996,1995-1996,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
389,texas-a-m,Valparaiso,valparaiso,Valparaiso,Yes,1,1984-1985,1984-1985,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
390,texas-a-m,VALPO,valpo,Valpo,No,1,2018-2019,2018-2019,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
391,texas-a-m,Vanderbilt,vanderbilt,Vanderbilt,Yes,21,1955-1956,2025-2026,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
392,texas-a-m,VCU,vcu,VCU,Yes,5,1973-1974,2000-2001,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
393,texas-a-m,Vermont,vermont,Vermont,Yes,2,1978-1979,1979-1980,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
394,texas-a-m,Virginia,virginia,Virginia,Yes,2,1962-1963,2023-2024,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
395,texas-a-m,Virginia Tech,virginia-tech,Virginia Tech,Yes,4,1965-1966,2016-2017,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
396,texas-a-m,Waco Army AF,waco-army-af,Waco Army Af,No,1,1942-1943,1942-1943,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
397,texas-a-m,WAGNER,wagner,Wagner,Yes,1,2010-2011,2010-2011,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
398,texas-a-m,Wake Forest,wake-forest,Wake Forest,Yes,3,1957-1958,2024-2025,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
399,texas-a-m,Ward Island Navy School,ward-island-navy-school,Ward Island Navy School,No,2,1944-1945,1944-1945,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
400,texas-a-m,Washington,washington,Washington,Yes,7,1950-1951,2018-2019,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
401,texas-a-m,Washington State,washington-state,Washington State,Yes,3,1997-1998,2021-2022,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
402,texas-a-m,Washington University,washington,Washington,Yes,1,1941-1942,1941-1942,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
403,texas-a-m,WAYLAND BAPTIST,wayland-baptist,Wayland Baptist,No,2,1972-1973,1975-1976,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
404,texas-a-m,West Texas State,west-texas-state,West Texas State,No,4,1954-1955,1982-1983,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
405,texas-a-m,West Virginia,west-virginia,West Virginia,Yes,3,2009-2010,2017-2018,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
406,texas-a-m,Wichita State,wichita-state,Wichita State,Yes,4,1961-1962,1972-1973,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
407,texas-a-m,WINTHROP,winthrop,Winthrop,Yes,1,2006-2007,2006-2007,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
408,texas-a-m,Wisconsin,wisconsin,Wisconsin,Yes,2,1984-1985,2021-2022,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
409,texas-a-m,WOFFORD,wofford,Wofford,Yes,2,2020-2021,2022-2023,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
410,texas-a-m,Wyoming,wyoming,Wyoming,Yes,5,1958-1959,2013-2014,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
411,texas-a-m,Xavier,xavier,Xavier,Yes,2,1965-1966,2021-2022,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
412,texas-a-m,Yale,yale,Yale,Yes,2,1975-1976,2024-2025,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
413,texas-a-m,YOUNGSTOWN STATE,youngstown-state,Youngstown State,Yes,1,2014-2015,2014-2015,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
414,texas-a-m,~ vs Iona,vs-iona,~ Vs Iona,No,1,1987-1988,1987-1988,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
415,texas-a-m,~ vs Valparaiso,vs-valparaiso,~ Vs Valparaiso,No,1,1987-1988,1987-1988,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
