index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id,site_research_status,site_research_basis
2426,MSURAW-02427,mississippi-state,2025-26_record_book,2013-2014,2014,2013-11-19,Mississippi Valley State,Mississippi Valley State,mississippi-valley-state,Yes,94,72,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,11/19 Mississippi Valley State  W  94-72 3-0,resolved,,,,,,,
2427,MSURAW-02428,mississippi-state,2025-26_record_book,2013-2014,2014,2013-11-23,Utah State,Utah State,utah-state,Yes,68,87,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 342,11/23 at Utah State   L 87-68 3-1,resolved,,,,,,,
2428,MSURAW-02429,mississippi-state,2025-26_record_book,2013-2014,2014,2013-11-27,Jackson State,Jackson State,jackson-state,Yes,58,56,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,11/27 Jackson State  W  58-56 4-1,resolved,,,,,,,
2429,MSURAW-02430,mississippi-state,2025-26_record_book,2013-2014,2014,2013-12-01,Loyola • Chicago,Loyola Chicago,loyola-chicago,Yes,65,64,W,1,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,12/01 Loyola • Chicago  W  65-64 • OT 5-1,resolved,,,,,,,
2430,MSURAW-02431,mississippi-state,2025-26_record_book,2013-2014,2014,2013-12-05,TCU • Texas Christian,TCU,tcu,Yes,61,71,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,12/05 TCU • Texas Christian   L 71-61 5-2,resolved,,,,,,,
2431,MSURAW-02432,mississippi-state,2025-26_record_book,2013-2014,2014,2013-12-13,Southeastern Louisiana,Southeastern Louisiana,se-louisiana,Yes,68,62,W,0,,,N,NEUTRAL,,,Tupelo,MS,,,REGULAR_SEASON,,PDF p. 342,12/13 vs. Southeastern Louisiana [Tupelo]  W  68-62 6-2,resolved,,,,,,,
2432,MSURAW-02433,mississippi-state,2025-26_record_book,2013-2014,2014,2013-12-17,Florida A&M,Florida A&M,florida-a-m,Yes,78,65,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,12/17 Florida A&M  W  78-65 7-2,resolved,,,,,,,
2433,MSURAW-02434,mississippi-state,2025-26_record_book,2013-2014,2014,2013-12-19,Florida Gulf Coast,Florida Gulf Coast,florida-gulf-coast,Yes,66,53,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,12/19 Florida Gulf Coast  W  66-53 8-2,resolved,,,,,,,
2434,MSURAW-02435,mississippi-state,2025-26_record_book,2013-2014,2014,2013-12-22,USF • South Florida,South Florida,south-florida,Yes,71,66,W,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 342,12/22 vs. USF • South Florida  W  71-66 9-2,resolved,,,,,,,
2435,MSURAW-02436,mississippi-state,2025-26_record_book,2013-2014,2014,2013-12-23,UNLV • Nevada-Las Vegas,UNLV,unlv,Yes,66,82,L,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 342,12/23 vs. UNLV • Nevada-Las Vegas   L 82-66 9-3,resolved,,,,,,,
2436,MSURAW-02437,mississippi-state,2025-26_record_book,2013-2014,2014,2014-01-02,Maryland • Eastern Shore,Maryland Eastern Shore,maryland-eastern-shore,Yes,77,63,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,01/02 Maryland • Eastern Shore  W  77-63 10-3,resolved,,,,,,,
2437,MSURAW-02438,mississippi-state,2025-26_record_book,2013-2014,2014,2014-01-08,Kentucky,Kentucky,kentucky,Yes,63,85,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 342,01/08 at [14] Kentucky [SEC]   L 85-63 10-4 • 0-1,resolved,,,,,,,
2438,MSURAW-02439,mississippi-state,2025-26_record_book,2013-2014,2014,2014-01-11,Ole Miss,Ole Miss,ole-miss,Yes,76,72,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,01/11 Ole Miss [SEC]  W  76-72 11-4 • 1-1,resolved,,,,,,,
2439,MSURAW-02440,mississippi-state,2025-26_record_book,2013-2014,2014,2014-01-15,Alabama,Alabama,alabama,Yes,61,80,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 342,01/15 at Alabama [SEC]   L 80-61 11-5 • 1-2,resolved,,,,,,,
2440,MSURAW-02441,mississippi-state,2025-26_record_book,2013-2014,2014,2014-01-18,Texas A&M,Texas A&M,texas-a-m,Yes,81,72,W,1,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,01/18 Texas A&M [SEC]  W  81-72 • OT 12-5 • 2-2,resolved,,,,,,,
2441,MSURAW-02442,mississippi-state,2025-26_record_book,2013-2014,2014,2014-01-22,Auburn,Auburn,auburn,Yes,82,74,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,01/22 Auburn [SEC]  W  82-74 13-5 • 3-2,resolved,,,,,,,
2442,MSURAW-02443,mississippi-state,2025-26_record_book,2013-2014,2014,2014-01-25,Ole Miss,Ole Miss,ole-miss,Yes,63,82,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 342,01/25 at Ole Miss [SEC]   L 82-63 13-6 • 3-3,resolved,,,,,,,
2443,MSURAW-02444,mississippi-state,2025-26_record_book,2013-2014,2014,2014-01-30,Florida,Florida,florida,Yes,51,62,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,01/30 [3] Florida [SEC]   L 62-51 13-7 • 3-4,resolved,,,,,,,
2444,MSURAW-02445,mississippi-state,2025-26_record_book,2013-2014,2014,2014-02-01,Vanderbilt,Vanderbilt,vanderbilt,Yes,49,55,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 342,02/01 at Vanderbilt [SEC]   L 55-49 13-8 • 3-5,resolved,,,,,,,
2445,MSURAW-02446,mississippi-state,2025-26_record_book,2013-2014,2014,2014-02-05,Texas A&M,Texas A&M,texas-a-m,Yes,52,72,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 342,02/05 at Texas A&M [SEC]   L 72-52 13-9 • 3-6,resolved,,,,,,,
2446,MSURAW-02447,mississippi-state,2025-26_record_book,2013-2014,2014,2014-02-08,Kentucky,Kentucky,kentucky,Yes,59,69,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,02/08 [18] Kentucky [SEC]   L 69-59 13-10 • 3-7,resolved,,,,,,,
2447,MSURAW-02448,mississippi-state,2025-26_record_book,2013-2014,2014,2014-02-12,Georgia,Georgia,georgia,Yes,55,75,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,02/12 Georgia [SEC]   L 75-55 13-11 • 3-8,resolved,,,,,,,
2448,MSURAW-02449,mississippi-state,2025-26_record_book,2013-2014,2014,2014-02-15,Auburn,Auburn,auburn,Yes,82,92,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 342,02/15 at Auburn [SEC]   L 92-82 13-12 • 3-9,resolved,,,,,,,
2449,MSURAW-02450,mississippi-state,2025-26_record_book,2013-2014,2014,2014-02-19,LSU,LSU,lsu,Yes,81,92,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 342,02/19 at LSU [SEC]   L 92-81 13-13 • 3-10,resolved,,,,,,,
2450,MSURAW-02451,mississippi-state,2025-26_record_book,2013-2014,2014,2014-02-22,Arkansas,Arkansas,arkansas,Yes,69,73,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,02/22 Arkansas [SEC]   L 73-69 13-14 • 3-11,resolved,,,,,,,
2451,MSURAW-02452,mississippi-state,2025-26_record_book,2013-2014,2014,2014-02-26,Tennessee,Tennessee,tennessee,Yes,68,75,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,02/26 Tennessee [SEC]   L 75-68 13-15 • 3-12,resolved,,,,,,,
2452,MSURAW-02453,mississippi-state,2025-26_record_book,2013-2014,2014,2014-03-01,Missouri,Missouri,missouri,Yes,66,85,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 342,03/01 at Missouri [SEC]   L 85-66 13-16 • 3-13,resolved,,,,,,,
2453,MSURAW-02454,mississippi-state,2025-26_record_book,2013-2014,2014,2014-03-05,Georgia,Georgia,georgia,Yes,45,66,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 342,03/05 at Georgia [SEC]   L 66-45 13-17 • 3-14,resolved,,,,,,,
2454,MSURAW-02455,mississippi-state,2025-26_record_book,2013-2014,2014,2014-03-08,South Carolina,South Carolina,south-carolina,Yes,62,74,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 342,03/08 South Carolina [SEC]   L 74-62 13-18 • 3-15,resolved,,,,,,,
2455,MSURAW-02456,mississippi-state,2025-26_record_book,2013-2014,2014,2014-03-12,Vanderbilt,Vanderbilt,vanderbilt,Yes,82,68,W,0,,,N,NEUTRAL,Georgia Dome,Georgia Dome,Atlanta,GA,SEC Tournament,First Round,CONFERENCE_TOURNAMENT,,PDF p. 342,03/12 vs. Vanderbilt  W  82-68 14-18,resolved,"Source section: SEC TOURNAMENT • 1ST ROUND • ATLANTA, GEORGIA",,,,,,
2456,MSURAW-02457,mississippi-state,2025-26_record_book,2013-2014,2014,2014-03-13,Ole Miss,Ole Miss,ole-miss,Yes,66,78,L,0,,,N,NEUTRAL,Georgia Dome,Georgia Dome,Atlanta,GA,SEC Tournament,Second Round,CONFERENCE_TOURNAMENT,,PDF p. 342,03/13 vs. Ole Miss   L 78-66 14-19,resolved,"Source section: SEC TOURNAMENT • 2ND ROUND • ATLANTA, GEORGIA",,,,,,
2457,MSURAW-02458,mississippi-state,2025-26_record_book,2014-2015,2015,2014-11-14,Western Carolina,Western Carolina,western-carolina,Yes,66,56,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,11/14 Western Carolina  W  66-56 1-0,resolved,,,,,,,
2458,MSURAW-02459,mississippi-state,2025-26_record_book,2014-2015,2015,2014-11-17,Mississippi Valley State,Mississippi Valley State,mississippi-valley-state,Yes,89,68,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,11/17 Mississippi Valley State  W  89-68 2-0,resolved,,,,,,,
2459,MSURAW-02460,mississippi-state,2025-26_record_book,2014-2015,2015,2014-11-22,Utah State,Utah State,utah-state,Yes,71,63,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,11/22 Utah State  W  71-63 3-0,resolved,,,,,,,
2460,MSURAW-02461,mississippi-state,2025-26_record_book,2014-2015,2015,2014-11-24,Clayton State,Clayton State,clayton-state,No,59,46,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,11/24 Clayton State  W  59-46 4-0,resolved,,,,,,,
2461,MSURAW-02462,mississippi-state,2025-26_record_book,2014-2015,2015,2014-11-28,Saint Louis,Saint Louis,saint-louis,Yes,75,50,W,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 343,11/28 vs. Saint Louis  W  75-50 5-0,resolved,,,,,,,
2462,MSURAW-02463,mississippi-state,2025-26_record_book,2014-2015,2015,2014-11-29,TCU • Texas Christian,TCU,tcu,Yes,52,61,L,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 343,11/29 vs. TCU • Texas Christian   L 61-52 5-1,resolved,,,,,,,
2463,MSURAW-02464,mississippi-state,2025-26_record_book,2014-2015,2015,2014-12-06,Tulane,Tulane,tulane,Yes,54,59,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,12/06 at Tulane   L 59-54 5-2,resolved,,,,,,,
2464,MSURAW-02465,mississippi-state,2025-26_record_book,2014-2015,2015,2014-12-13,Oregon State,Oregon State,oregon-state,Yes,49,59,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,12/13 at Oregon State   L 59-49 5-3,resolved,,,,,,,
2465,MSURAW-02466,mississippi-state,2025-26_record_book,2014-2015,2015,2014-12-17,Arkansas State,Arkansas State,arkansas-state,Yes,55,69,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,12/17 Arkansas State   L 69-55 5-4,resolved,,,,,,,
2466,MSURAW-02467,mississippi-state,2025-26_record_book,2014-2015,2015,2014-12-20,South Carolina Upstate,USC Upstate,south-carolina-upstate,Yes,51,53,L,0,,,N,SOURCE_PROGRAM_HOME,,Mississippi Coliseum,Jackson,MS,,,REGULAR_SEASON,,PDF p. 343,12/20 vs. South Carolina Upstate [Jackson]   L 53-51 5-5,resolved,"Jackson, MS source location retained; out-of-state opponent, so curated as a Mississippi State alternate-site home game under owner convention (2026-08-20). Raw source site evidence preserved. [HOME_VENUE_REMEDIATION Mississippi Coliseum]",,,,,,
2467,MSURAW-02468,mississippi-state,2025-26_record_book,2014-2015,2015,2014-12-23,Jacksonville,Jacksonville,jacksonville,Yes,70,47,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,12/23 Jacksonville  W  70-47 6-5,resolved,,,,,,,
2468,MSURAW-02469,mississippi-state,2025-26_record_book,2014-2015,2015,2014-12-30,McNeese,McNeese,mcneese,Yes,47,66,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,12/30 McNeese   L 66-47 6-6,resolved,,,,,,,
2469,MSURAW-02470,mississippi-state,2025-26_record_book,2014-2015,2015,2015-01-02,FSU • Florida State,Florida State,florida-state,Yes,62,55,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,01/02 FSU • Florida State  W  62-55 7-6,resolved,,,,,,,
2470,MSURAW-02471,mississippi-state,2025-26_record_book,2014-2015,2015,2015-01-07,Tennessee,Tennessee,tennessee,Yes,47,61,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,01/07 Tennessee [SEC]   L 61-47 7-7 • 0-1,resolved,,,,,,,
2471,MSURAW-02472,mississippi-state,2025-26_record_book,2014-2015,2015,2015-01-10,Florida,Florida,florida,Yes,47,72,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,01/10 at Florida [SEC]   L 72-47 7-8 • 0-2,resolved,,,,,,,
2472,MSURAW-02473,mississippi-state,2025-26_record_book,2014-2015,2015,2015-01-13,Texas A&M,Texas A&M,texas-a-m,Yes,70,74,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,01/13 at Texas A&M [SEC]   L 74-70 7-9 • 0-3,resolved,,,,,,,
2473,MSURAW-02474,mississippi-state,2025-26_record_book,2014-2015,2015,2015-01-17,Vanderbilt,Vanderbilt,vanderbilt,Yes,57,54,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,01/17 Vanderbilt [SEC]  W  57-54 8-9 • 1-3,resolved,,,,,,,
2474,MSURAW-02475,mississippi-state,2025-26_record_book,2014-2015,2015,2015-01-21,Auburn,Auburn,auburn,Yes,78,71,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,01/21 at Auburn [SEC]  W  78-71 9-9 • 2-3,resolved,,,,,,,
2475,MSURAW-02476,mississippi-state,2025-26_record_book,2014-2015,2015,2015-01-24,Georgia,Georgia,georgia,Yes,66,72,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,01/24 Georgia [SEC]   L 72-66 9-10 • 2-4,resolved,,,,,,,
2476,MSURAW-02477,mississippi-state,2025-26_record_book,2014-2015,2015,2015-01-28,Ole Miss,Ole Miss,ole-miss,Yes,73,79,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,01/28 at Ole Miss [SEC]   L 79-73 9-11 • 2-5,resolved,,,,,,,
2477,MSURAW-02478,mississippi-state,2025-26_record_book,2014-2015,2015,2015-01-31,LSU,LSU,lsu,Yes,73,67,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,01/31 LSU [SEC]  W  73-67 10-11 • 3-5,resolved,,,,,,,
2478,MSURAW-02479,mississippi-state,2025-26_record_book,2014-2015,2015,2015-02-03,Tennessee,Tennessee,tennessee,Yes,71,66,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,02/03 at Tennessee [SEC]  W  71-66 11-11 • 4-5,resolved,,,,,,,
2479,MSURAW-02480,mississippi-state,2025-26_record_book,2014-2015,2015,2015-02-07,Arkansas,Arkansas,arkansas,Yes,41,61,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,02/07 at Arkansas [SEC]   L 61-41 11-12 • 4-6,resolved,,,,,,,
2480,MSURAW-02481,mississippi-state,2025-26_record_book,2014-2015,2015,2015-02-10,Alabama,Alabama,alabama,Yes,51,55,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,02/10 Alabama [SEC]   L 55-51 11-13 • 4-7,resolved,,,,,,,
2481,MSURAW-02482,mississippi-state,2025-26_record_book,2014-2015,2015,2015-02-14,Missouri,Missouri,missouri,Yes,77,74,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,02/14 at Missouri [SEC]  W  77-74 12-13 • 5-7,resolved,,,,,,,
2482,MSURAW-02483,mississippi-state,2025-26_record_book,2014-2015,2015,2015-02-19,Ole Miss,Ole Miss,ole-miss,Yes,65,71,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,02/19 Ole Miss [SEC]   L 71-65 12-14 • 5-8,resolved,,,,,,,
2483,MSURAW-02484,mississippi-state,2025-26_record_book,2014-2015,2015,2015-02-21,Arkansas,Arkansas,arkansas,Yes,61,65,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,02/21 [18] Arkansas [SEC]   L 65-61 12-15 • 5-9,resolved,,,,,,,
2484,MSURAW-02485,mississippi-state,2025-26_record_book,2014-2015,2015,2015-02-25,Kentucky,Kentucky,kentucky,Yes,56,74,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,02/25 [1] Kentucky [SEC]   L 74-56 12-16 • 5-10,resolved,,,,,,,
2485,MSURAW-02486,mississippi-state,2025-26_record_book,2014-2015,2015,2015-02-28,South Carolina,South Carolina,south-carolina,Yes,68,81,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,02/28 at South Carolina [SEC]   L 81-68 12-17 • 5-11,resolved,,,,,,,
2486,MSURAW-02487,mississippi-state,2025-26_record_book,2014-2015,2015,2015-03-04,Vanderbilt,Vanderbilt,vanderbilt,Yes,56,66,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,03/04 at Vanderbilt [SEC]   L 66-56 12-18 • 5-12,resolved,,,,,,,
2487,MSURAW-02488,mississippi-state,2025-26_record_book,2014-2015,2015,2015-03-07,Missouri,Missouri,missouri,Yes,52,43,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,03/07 Missouri [SEC]  W  52-43 13-18 • 6-12,resolved,,,,,,,
2488,MSURAW-02489,mississippi-state,2025-26_record_book,2014-2015,2015,2015-03-11,Auburn,Auburn,auburn,Yes,68,74,L,0,,,N,NEUTRAL,Bridgestone Arena,Bridgestone Arena,Nashville,TN,SEC Tournament,First Round,CONFERENCE_TOURNAMENT,,PDF p. 343,03/11 vs. Auburn   L 74-68 13-19,resolved,"Source section: SEC TOURNAMENT • 1ST ROUND • NASHVILLE, TENNESSEE",,,,,,
2489,MSURAW-02490,mississippi-state,2025-26_record_book,2015-2016,2016,2015-11-13,Eastern Washington,Eastern Washington,eastern-washington,Yes,106,88,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,11/13 Eastern Washington  W  106-88 1-0,resolved,,,,,,,
2490,MSURAW-02491,mississippi-state,2025-26_record_book,2015-2016,2016,2015-11-16,Southern,Southern,southern,Yes,72,76,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,11/16 Southern   L 76-72 1-1,resolved,,,,,,,
2491,MSURAW-02492,mississippi-state,2025-26_record_book,2015-2016,2016,2015-11-19,Miami • Florida,Miami (FL),miami,Yes,79,105,L,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 343,11/19 vs. Miami • Florida   L 105-79 1-2,resolved,,,,,,,
2492,MSURAW-02493,mississippi-state,2025-26_record_book,2015-2016,2016,2015-11-20,Texas Tech,Texas Tech,texas-tech,Yes,72,74,L,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 343,11/20 vs. Texas Tech   L 74-72 1-3,resolved,,,,,,,
2493,MSURAW-02494,mississippi-state,2025-26_record_book,2015-2016,2016,2015-11-22,Missouri State,Missouri State,missouri-state,Yes,84,70,W,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 343,11/22 vs. Missouri State  W  84-70 2-3,resolved,,,,,,,
2494,MSURAW-02495,mississippi-state,2025-26_record_book,2015-2016,2016,2015-11-28,Tennessee • Martin,UT Martin,ut-martin,Yes,76,51,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,11/28 Tennessee • Martin  W  76-51 3-3,resolved,,,,,,,
2495,MSURAW-02496,mississippi-state,2025-26_record_book,2015-2016,2016,2015-12-02,Texas Southern,Texas Southern,texas-southern,Yes,86,73,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,12/02 Texas Southern  W  86-73 4-3,resolved,,,,,,,
2496,MSURAW-02497,mississippi-state,2025-26_record_book,2015-2016,2016,2015-12-12,UMKC • Kansas City,Kansas City,kansas-city,Yes,67,72,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,12/12 at UMKC • Kansas City   L 72-67 4-4,resolved,,,,,,,
2497,MSURAW-02498,mississippi-state,2025-26_record_book,2015-2016,2016,2015-12-16,FSU • Florida State,Florida State,florida-state,Yes,66,90,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,12/16 at FSU • Florida State   L 90-66 4-5,resolved,,,,,,,
2498,MSURAW-02499,mississippi-state,2025-26_record_book,2015-2016,2016,2015-12-19,Tulane,Tulane,tulane,Yes,69,59,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,12/19 Tulane  W  69-59 5-5,resolved,,,,,,,
2499,MSURAW-02500,mississippi-state,2025-26_record_book,2015-2016,2016,2015-12-23,Northern Colorado,Northern Colorado,northern-colorado,Yes,93,69,W,0,,,N,SOURCE_PROGRAM_HOME,,Mississippi Coliseum,Jackson,MS,,,REGULAR_SEASON,,PDF p. 343,12/23 vs. Northern Colorado [Jackson]  W  93-69 6-5,resolved,"Jackson, MS source location retained; out-of-state opponent, so curated as a Mississippi State alternate-site home game under owner convention (2026-08-20). Raw source site evidence preserved. [HOME_VENUE_REMEDIATION Mississippi Coliseum]",,,,,,
2500,MSURAW-02501,mississippi-state,2025-26_record_book,2015-2016,2016,2015-12-31,North Carolina Central • NC Central,North Carolina Central,north-carolina-central,Yes,71,48,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,12/31 North Carolina Central • NC Central  W  71-48 7-5,resolved,,,,,,,
2501,MSURAW-02502,mississippi-state,2025-26_record_book,2015-2016,2016,2016-01-06,Texas A&M,Texas A&M,texas-a-m,Yes,60,61,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,01/06 [21] Texas A&M [SEC]   L 61-60 7-6 • 0-1,resolved,,,,,,,
2502,MSURAW-02503,mississippi-state,2025-26_record_book,2015-2016,2016,2016-01-09,Arkansas,Arkansas,arkansas,Yes,68,82,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,01/09 at Arkansas [SEC]   L 82-68 7-7 • 0-2,resolved,,,,,,,
