index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
2328,UTA-S1-02329,utah,2025_26_record_book_year_by_year,2003-2004,2004,2004-02-16,at Wyoming*,Wyoming,wyoming,Yes,65,74,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.1 (printed history section),02/16 at Wyoming* L 65-74,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2329,UTA-S1-02330,utah,2025_26_record_book_year_by_year,2003-2004,2004,2004-02-21,Air Force*,Air Force,air-force,Yes,57,59,L,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.1 (printed history section),02/21 Air Force* L 57-59,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2330,UTA-S1-02331,utah,2025_26_record_book_year_by_year,2003-2004,2004,2004-02-24,New Mexico*,New Mexico,new-mexico,Yes,73,43,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.1 (printed history section),02/24 New Mexico* W 73-43,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2331,UTA-S1-02332,utah,2025_26_record_book_year_by_year,2003-2004,2004,2004-03-01,at BYU*,BYU,byu,Yes,57,70,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.1 (printed history section),03/01 at BYU* L 57-70,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2332,UTA-S1-02333,utah,2025_26_record_book_year_by_year,2003-2004,2004,2004-03-06,at San Diego State*,San Diego State,san-diego-state,Yes,66,53,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.1 (printed history section),03/06 at San Diego State* W 66-53,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2333,UTA-S1-02334,utah,2025_26_record_book_year_by_year,2003-2004,2004,2004-03-11,vs . San Diego State,San Diego State,san-diego-state,Yes,75,69,W,0,,,vs,NEUTRAL,Pepsi Center,Ball Arena,Denver,CO,Conference Tournament,,CONFERENCE_TOURNAMENT,,PDF p.160 col.1 (printed history section),03/11 vs . San Diego State W 75-69,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Owner-authorized tournament guide controls Utah conference-tournament physical site from the Mountain West era forward; literal record-book site wording is preserved separately.,,,,,,
2334,UTA-S1-02335,utah,2025_26_record_book_year_by_year,2003-2004,2004,2004-03-12,vs . BYU,BYU,byu,Yes,54,51,W,0,,,vs,NEUTRAL,Pepsi Center,Ball Arena,Denver,CO,Conference Tournament,,CONFERENCE_TOURNAMENT,,PDF p.160 col.1 (printed history section),03/12 vs . BYU W 54-51,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Owner-authorized tournament guide controls Utah conference-tournament physical site from the Mountain West era forward; literal record-book site wording is preserved separately.,,,,,,
2335,UTA-S1-02336,utah,2025_26_record_book_year_by_year,2003-2004,2004,2004-03-13,vs . UNLV,UNLV,unlv,Yes,73,70,W,0,,,vs,NEUTRAL,Pepsi Center,Ball Arena,Denver,CO,Conference Tournament,Championship,CONFERENCE_TOURNAMENT,Championship,PDF p.160 col.1 (printed history section),03/13 vs . UNLV W 73-70,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Owner-authorized tournament guide controls Utah conference-tournament physical site from the Mountain West era forward; literal record-book site wording is preserved separately.,,,,,,
2336,UTA-S1-02337,utah,2025_26_record_book_year_by_year,2003-2004,2004,2004-03-19,vs . [25] Boston College,Boston College,boston-college,Yes,51,58,L,0,,,vs,NEUTRAL,Bradley Center,Bradley Center,Milwaukee,WI,NCAA Tournament,Midwest Region First Round,NCAA_TOURNAMENT,R64,PDF p.160 col.1 (printed history section),03/19 vs . [25] Boston College L 51-58,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah year-by-year postseason section explicitly supplies site/location.,,,,,,
2337,UTA-S1-02338,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-11-19,Stony Brook,Stony Brook,stony-brook,Yes,72,63,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),11/19 Stony Brook W 72-63,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2338,UTA-S1-02339,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-11-25,vs . [22] Washington,Washington,washington,Yes,71,78,L,0,,,vs,NEUTRAL,,Sullivan Arena,Anchorage,AK,Great Alaska Shootout,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),11/25 vs . [22] Washington L 71-78,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | [STAGE6_SELF_CHALLENGE_REPAIR] Stage 6 institutional challenge: Utah Athletics game notes explicitly place Utah-Washington at Sullivan Arena in Anchorage. | Research site provenance: Stage 6 institutional challenge: Utah Athletics game notes explicitly place Utah-Washington at Sullivan Arena in Anchorage.,,,,,,
2339,UTA-S1-02340,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-11-26,vs . High Point (N .C .),High Point,high-point,Yes,78,69,W,0,,,vs,NEUTRAL,,Sullivan Arena,Anchorage,AK,Great Alaska Shootout,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),11/26 vs . High Point (N .C .) W 78-69,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | [STAGE6_SELF_CHALLENGE_REPAIR] Stage 6 institutional challenge: Utah Athletics game notes explicitly place Utah-High Point at Sullivan Arena in Anchorage. | Research site provenance: Stage 6 institutional challenge: Utah Athletics game notes explicitly place Utah-High Point at Sullivan Arena in Anchorage.,,,,,,
2340,UTA-S1-02341,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-11-27,vs . Furman,Furman,furman,Yes,62,50,W,0,,,vs,NEUTRAL,,Sullivan Arena,Anchorage,AK,Great Alaska Shootout,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),11/27 vs . Furman W 62-50,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | [STAGE6_SELF_CHALLENGE_REPAIR] Stage 6 institutional challenge: Utah Athletics game notes explicitly place Utah-Furman at Sullivan Arena in Anchorage. | Research site provenance: Stage 6 institutional challenge: Utah Athletics game notes explicitly place Utah-Furman at Sullivan Arena in Anchorage.,,,,,,
2341,UTA-S1-02342,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-11-30,Southern Utah,Southern Utah,southern-utah,Yes,65,45,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),11/30 Southern Utah W 65-45,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2342,UTA-S1-02343,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-12-04,at Utah State,Utah State,utah-state,Yes,45,71,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),12/04 at Utah State L 45-71,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2343,UTA-S1-02344,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-12-08,Montana - Western,Montana Western,montana-western,No,98,63,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),12/08 Montana - Western W 98-63,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2344,UTA-S1-02345,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-12-11,at [15] Arizona,Arizona,arizona,Yes,62,67,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),12/11 at [15] Arizona L 62-67,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2345,UTA-S1-02346,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-12-17,Northern Colorado,Northern Colorado,northern-colorado,Yes,81,66,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),12/17 Northern Colorado W 81-66,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2346,UTA-S1-02347,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-12-20,Coppin State,Coppin State,coppin-state,Yes,66,37,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),12/20 Coppin State W 66-37,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2347,UTA-S1-02348,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-12-22,at Cal Poly,Cal Poly,cal-poly,Yes,92,76,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),12/22 at Cal Poly W 92-76,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2348,UTA-S1-02349,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-12-28,Weber State,Weber State,weber-state,Yes,51,40,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),12/28 Weber State W 51-40,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2349,UTA-S1-02350,utah,2025_26_record_book_year_by_year,2004-2005,2005,2004-12-30,Colorado,Colorado,colorado,Yes,80,48,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),12/30 Colorado W 80-48,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2350,UTA-S1-02351,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-01-03,LSU,LSU,lsu,Yes,69,55,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),01/03 LSU W 69-55,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2351,UTA-S1-02352,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-01-05,Whitworth (Wash .),Whitworth,whitworth,No,81,60,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),01/05 Whitworth (Wash .) W 81-60,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2352,UTA-S1-02353,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-01-10,UNLV*,UNLV,unlv,Yes,70,52,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),01/10 UNLV* W 70-52,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2353,UTA-S1-02354,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-01-15,at Wyoming*,Wyoming,wyoming,Yes,74,49,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),01/15 at Wyoming* W 74-49,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2354,UTA-S1-02355,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-01-17,at Colorado State*,Colorado State,colorado-state,Yes,75,52,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),01/17 at Colorado State* W 75-52,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2355,UTA-S1-02356,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-01-22,New Mexico*,New Mexico,new-mexico,Yes,69,58,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),01/22 New Mexico* W 69-58,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2356,UTA-S1-02357,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-01-24,Air Force*,Air Force,air-force,Yes,63,51,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),01/24 Air Force* W 63-51,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2357,UTA-S1-02358,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-01-31,at BYU*,BYU,byu,Yes,72,58,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),01/31 at BYU* W 72-58,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2358,UTA-S1-02359,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-02-05,at San Diego State*,San Diego State,san-diego-state,Yes,61,41,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),02/05 at San Diego State* W 61-41,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2359,UTA-S1-02360,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-02-07,at UNLV*,UNLV,unlv,Yes,57,53,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),02/07 at UNLV* W 57-53,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2360,UTA-S1-02361,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-02-12,Colorado State*,Colorado State,colorado-state,Yes,64,50,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),02/12 Colorado State* W 64-50,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2361,UTA-S1-02362,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-02-14,Wyoming*,Wyoming,wyoming,Yes,71,62,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),02/14 Wyoming* W 71-62,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2362,UTA-S1-02363,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-02-19,at Air Force*,Air Force,air-force,Yes,65,56,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),02/19 at Air Force* W 65-56,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2363,UTA-S1-02364,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-02-21,at New Mexico*,New Mexico,new-mexico,Yes,54,65,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),02/21 at New Mexico* L 54-65,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2364,UTA-S1-02365,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-02-26,BYU*,BYU,byu,Yes,69,60,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),02/26 BYU* W 69-60,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2365,UTA-S1-02366,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-03-05,San Diego State*,San Diego State,san-diego-state,Yes,72,60,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.2 (printed history section),03/05 San Diego State* W 72-60,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2366,UTA-S1-02367,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-03-10,vs . Colorado State,Colorado State,colorado-state,Yes,62,49,W,0,,,vs,NEUTRAL,Pepsi Center,Ball Arena,Denver,CO,Conference Tournament,,CONFERENCE_TOURNAMENT,,PDF p.160 col.2 (printed history section),03/10 vs . Colorado State W 62-49,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Owner-authorized tournament guide controls Utah conference-tournament physical site from the Mountain West era forward; literal record-book site wording is preserved separately.,,,,,,
2367,UTA-S1-02368,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-03-11,vs . UNLV,UNLV,unlv,Yes,73,67,W,0,,,vs,NEUTRAL,Pepsi Center,Ball Arena,Denver,CO,Conference Tournament,,CONFERENCE_TOURNAMENT,,PDF p.160 col.2 (printed history section),03/11 vs . UNLV W 73-67,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Owner-authorized tournament guide controls Utah conference-tournament physical site from the Mountain West era forward; literal record-book site wording is preserved separately.,,,,,,
2368,UTA-S1-02369,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-03-12,vs . New Mexico,New Mexico,new-mexico,Yes,56,60,L,0,,,vs,NEUTRAL,Pepsi Center,Ball Arena,Denver,CO,Conference Tournament,Championship,CONFERENCE_TOURNAMENT,Championship,PDF p.160 col.2 (printed history section),03/12 vs . New Mexico L 56-60,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Owner-authorized tournament guide controls Utah conference-tournament physical site from the Mountain West era forward; literal record-book site wording is preserved separately.,,,,,,
2369,UTA-S1-02370,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-03-17,vs . UTEP,UTEP,utep,Yes,60,54,W,0,,,vs,NEUTRAL,McKale Center,McKale Center,Tucson,AZ,NCAA Tournament,South Region 1St/2Nd Rounds,NCAA_TOURNAMENT,R64,PDF p.160 col.2 (printed history section),03/17 vs . UTEP W 60-54,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah year-by-year postseason section explicitly supplies site/location.,,,,,,
2370,UTA-S1-02371,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-03-19,vs . [17] Oklahoma,Oklahoma,oklahoma,Yes,67,58,W,0,,,vs,NEUTRAL,McKale Center,McKale Center,Tucson,AZ,NCAA Tournament,South Region 1St/2Nd Rounds,NCAA_TOURNAMENT,R32,PDF p.160 col.2 (printed history section),03/19 vs . [17] Oklahoma W 67-58,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah year-by-year postseason section explicitly supplies site/location.,,,,,,
2371,UTA-S1-02372,utah,2025_26_record_book_year_by_year,2004-2005,2005,2005-03-25,vs . [7] Kentucky,Kentucky,kentucky,Yes,52,62,L,0,,,vs,NEUTRAL,Erwin Center,Frank Erwin Center,Austin,TX,NCAA Tournament,South Region Sweet,NCAA_TOURNAMENT,Sweet Sixteen,PDF p.160 col.2 (printed history section),03/25 vs . [7] Kentucky L 52-62,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah year-by-year postseason section explicitly supplies site/location. Source-era venue name normalized to the same physical building.,,,,,,
2372,UTA-S1-02373,utah,2025_26_record_book_year_by_year,2005-2006,2006,2005-11-18,Texas State,Texas State,texas-state,Yes,74,59,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),11/18 Texas State W 74-59,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2373,UTA-S1-02374,utah,2025_26_record_book_year_by_year,2005-2006,2006,2005-11-22,Rhode Island,Rhode Island,rhode-island,Yes,66,50,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),11/22 Rhode Island W 66-50,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2374,UTA-S1-02375,utah,2025_26_record_book_year_by_year,2005-2006,2006,2005-11-26,at Weber State,Weber State,weber-state,Yes,67,62,W,1,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),11/26 at Weber State W 67-62 (OT),resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2375,UTA-S1-02376,utah,2025_26_record_book_year_by_year,2005-2006,2006,2005-11-30,Utah State,Utah State,utah-state,Yes,67,66,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),11/30 Utah State W 67-66,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2376,UTA-S1-02377,utah,2025_26_record_book_year_by_year,2005-2006,2006,2005-12-03,at Rice,Rice,rice,Yes,94,96,L,3,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),12/03 at Rice L 94-96 (3OT),resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2377,UTA-S1-02378,utah,2025_26_record_book_year_by_year,2005-2006,2006,2005-12-07,at Colorado,Colorado,colorado,Yes,52,76,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),12/07 at Colorado L 52-76,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2378,UTA-S1-02379,utah,2025_26_record_book_year_by_year,2005-2006,2006,2005-12-10,Southern Utah,Southern Utah,southern-utah,Yes,69,53,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),12/10 Southern Utah W 69-53,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
