index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
581,oregon,UC Irvine (13/NR),uc-irvine,UC Irvine,Yes,1,2013-2014,2013-2014,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
582,oregon,UC Irvine (21/NR),uc-irvine,UC Irvine,Yes,1,2022-2023,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
583,oregon,UC Riverside,uc-riverside,UC Riverside,Yes,4,1981-1982,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
584,oregon,UC Riverside (11/NR),uc-riverside,UC Riverside,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
585,oregon,UC San Diego,uc-san-diego,UC San Diego,Yes,1,1982-1983,1982-1983,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
586,oregon,UC Santa Barbara,uc-santa-barbara,UC Santa Barbara,Yes,6,1925-1926,2014-2015,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
587,oregon,UC lrvine,uc-irvine,UC Irvine,Yes,1,1982-1983,1982-1983,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
588,oregon,UCF,ucf,UCF,Yes,1,2022-2023,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
589,oregon,UCLA,ucla,UCLA,Yes,57,1936-1937,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
590,oregon,UCLA (12/NR),ucla,UCLA,Yes,2,2019-2020,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
591,oregon,UCLA (13/2),ucla,UCLA,Yes,1,1974-1975,1974-1975,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
592,oregon,UCLA (13/NR),ucla,UCLA,Yes,1,2001-2002,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
593,oregon,UCLA (16/1),ucla,UCLA,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
594,oregon,UCLA (16/NR),ucla,UCLA,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
595,oregon,UCLA (21/2),ucla,UCLA,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
596,oregon,UCLA (21/24),ucla,UCLA,Yes,1,2012-2013,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
597,oregon,UCLA (22/NR),ucla,UCLA,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
598,oregon,UCLA (25/1),ucla,UCLA,Yes,1,1994-1995,1994-1995,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
599,oregon,UCLA (5/10),ucla,UCLA,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
600,oregon,UCLA (9/2),ucla,UCLA,Yes,1,1974-1975,1974-1975,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
601,oregon,UCLA (9/5),ucla,UCLA,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
602,oregon,UCLA (9/NR),ucla,UCLA,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
603,oregon,UCLA (NR/1),ucla,UCLA,Yes,15,1964-1965,1973-1974,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
604,oregon,UCLA (NR/10),ucla,UCLA,Yes,4,1965-1966,1997-1998,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
605,oregon,UCLA (NR/11),ucla,UCLA,Yes,2,1990-1991,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
606,oregon,UCLA (NR/12),ucla,UCLA,Yes,2,2008-2009,2021-2022,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
607,oregon,UCLA (NR/13),ucla,UCLA,Yes,5,1953-1954,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
608,oregon,UCLA (NR/15),ucla,UCLA,Yes,4,1955-1956,2000-2001,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
609,oregon,UCLA (NR/16),ucla,UCLA,Yes,2,1979-1980,1992-1993,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
610,oregon,UCLA (NR/17),ucla,UCLA,Yes,3,1990-1991,2005-2006,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
611,oregon,UCLA (NR/19),ucla,UCLA,Yes,2,1995-1996,2005-2006,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
612,oregon,UCLA (NR/2),ucla,UCLA,Yes,6,1964-1965,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
613,oregon,UCLA (NR/20),ucla,UCLA,Yes,2,1981-1982,2008-2009,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
614,oregon,UCLA (NR/21),ucla,UCLA,Yes,1,2012-2013,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
615,oregon,UCLA (NR/23),ucla,UCLA,Yes,1,1989-1990,1989-1990,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
616,oregon,UCLA (NR/3),ucla,UCLA,Yes,5,1975-1976,2021-2022,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
617,oregon,UCLA (NR/5),ucla,UCLA,Yes,4,1975-1976,1982-1983,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
618,oregon,UCLA (NR/6),ucla,UCLA,Yes,5,1978-1979,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
619,oregon,UCLA (NR/7),ucla,UCLA,Yes,4,1976-1977,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
620,oregon,UCLA (NR/8),ucla,UCLA,Yes,3,1956-1957,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
621,oregon,UConn (NR/20),uconn,UConn,Yes,1,2022-2023,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
622,oregon,USC,usc,USC,Yes,104,1955-1956,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
623,oregon,USC (12/NR),usc,USC,Yes,2,2019-2020,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
624,oregon,USC (13/10),usc,USC,Yes,1,1974-1975,1974-1975,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
625,oregon,USC (13/19),usc,USC,Yes,1,2001-2002,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
626,oregon,USC (16/NR),usc,USC,Yes,2,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
627,oregon,USC (21/22),usc,USC,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
628,oregon,USC (21/NR),usc,USC,Yes,1,2012-2013,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
629,oregon,USC (22/NR),usc,USC,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
630,oregon,USC (25/NR),usc,USC,Yes,1,1994-1995,1994-1995,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
631,oregon,USC (5/NR),usc,USC,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
632,oregon,USC (9/22),usc,USC,Yes,1,2001-2002,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
633,oregon,USC (9/8),usc,USC,Yes,1,1974-1975,1974-1975,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
634,oregon,USC (9/NR),usc,USC,Yes,2,2006-2007,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
635,oregon,USC (NR/11),usc,USC,Yes,1,1971-1972,1971-1972,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
636,oregon,USC (NR/13),usc,USC,Yes,2,1973-1974,1991-1992,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
637,oregon,USC (NR/14),usc,USC,Yes,1,1973-1974,1973-1974,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
638,oregon,USC (NR/16),usc,USC,Yes,1,2021-2022,2021-2022,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
639,oregon,USC (NR/18),usc,USC,Yes,1,1975-1976,1975-1976,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
640,oregon,USC (NR/19),usc,USC,Yes,1,2020-2021,2020-2021,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
641,oregon,USC (NR/21),usc,USC,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
642,oregon,USC (NR/23),usc,USC,Yes,3,1999-2000,2020-2021,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
643,oregon,USC (NR/25),usc,USC,Yes,1,2000-2001,2000-2001,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
644,oregon,USC (NR/3),usc,USC,Yes,2,1970-1971,1970-1971,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
645,oregon,USC (NR/5),usc,USC,Yes,1,2021-2022,2021-2022,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
646,oregon,USC (NR/7),usc,USC,Yes,1,1960-1961,1960-1961,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
647,oregon,UT Arlington (14/NR),ut-arlington,UT Arlington,Yes,1,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
648,oregon,UTEP,utep,UTEP,Yes,1,2023-2024,2023-2024,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
649,oregon,Union Oil,union-oil,Union Oil,No,11,1933-1934,1937-1938,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
650,oregon,United AC,united-ac,United AC,No,1,1932-1933,1932-1933,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
651,oregon,Utah,utah,Utah,Yes,26,1940-1941,2023-2024,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
652,oregon,Utah (10/NR),utah,Utah,Yes,2,2013-2014,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
653,oregon,Utah (16/NR),utah,Utah,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
654,oregon,Utah (17/NR),utah,Utah,Yes,2,2019-2020,2020-2021,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
655,oregon,Utah (19/NR),utah,Utah,Yes,3,2007-2008,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
656,oregon,Utah (4/NR),utah,Utah,Yes,1,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
657,oregon,Utah (7/NR),utah,Utah,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
658,oregon,Utah (8/12),utah,Utah,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
659,oregon,Utah (NR/10),utah,Utah,Yes,1,1967-1968,1967-1968,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
660,oregon,Utah (NR/17),utah,Utah,Yes,1,2014-2015,2014-2015,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
661,oregon,Utah (NR/6),utah,Utah,Yes,1,1959-1960,1959-1960,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
662,oregon,Utah (NR/7),utah,Utah,Yes,1,1967-1968,1967-1968,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
663,oregon,Utah (NR/9),utah,Utah,Yes,1,2014-2015,2014-2015,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
664,oregon,Utah State,utah-state,Utah State,Yes,6,1935-1936,1965-1966,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
665,oregon,Utah State (away),utah-state,Utah State,Yes,1,2021-2022,2021-2022,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
666,oregon,Utah Valley,utah-valley,Utah Valley,Yes,1,2022-2023,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
667,oregon,Utah Valley (17/NR),utah-valley,Utah Valley,Yes,1,2013-2014,2013-2014,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
668,oregon,Vallejo,vallejo,Vallejo,No,1,1925-1926,1925-1926,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
669,oregon,Valparaiso (25/NR),valparaiso,Valparaiso,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: valparaiso -> valparaiso (Valparaiso).
670,oregon,Valparaiso (4/NR),valparaiso,Valparaiso,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: valparaiso -> valparaiso (Valparaiso).
671,oregon,Vancouver AAU,vancouver-aau,Vancouver AAU,No,1,1929-1930,1929-1930,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
672,oregon,Vancouver CC,vancouver-cc,Vancouver CC,No,1,1944-1945,1944-1945,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
673,oregon,Vancouver Ramblers,vancouver-ramblers,Vancouver Ramblers,No,3,1942-1943,1942-1943,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
674,oregon,Vanderbilt,vanderbilt,Vanderbilt,Yes,6,1992-1993,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
675,oregon,Vanderbilt (NR/3),vanderbilt,Vanderbilt,Yes,1,1967-1968,1967-1968,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
676,oregon,Vanderbilt (NR/7),vanderbilt,Vanderbilt,Yes,1,2011-2012,2011-2012,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
677,oregon,Vermont,vermont,Vermont,Yes,2,1977-1978,1978-1979,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
678,oregon,Villanova,villanova,Villanova,Yes,1,2022-2023,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
679,oregon,Villanova (19/NR),villanova,Villanova,Yes,1,1974-1975,1974-1975,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
680,oregon,Villanova (NR/8),villanova,Villanova,Yes,1,1971-1972,1971-1972,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
681,oregon,Virginia,virginia,Virginia,Yes,2,2010-2011,2011-2012,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
682,oregon,Virginia (NR/2),virginia,Virginia,Yes,1,2018-2019,2018-2019,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
683,oregon,Virginia Commonwealth (NR/14),vcu,VCU,Yes,1,2014-2015,2014-2015,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
684,oregon,Virginia Tech,virginia-tech,Virginia Tech,Yes,1,1975-1976,1975-1976,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
685,oregon,Wagner’s All Stars,wagners-all-stars,Wagner’s All Stars,No,1,1936-1937,1936-1937,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
686,oregon,Wake Forest,wake-forest,Wake Forest,Yes,1,1967-1968,1967-1968,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
687,oregon,Wake Forest (11/NR),wake-forest,Wake Forest,Yes,1,2001-2002,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
688,oregon,Wake Forest (NR/19),wake-forest,Wake Forest,Yes,1,1999-2000,1999-2000,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
689,oregon,Walla Walla YMCA,walla-walla-ymca,Walla Walla YMCA,No,2,1911-1912,1918-1919,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
690,oregon,Waseda,waseda,Waseda,No,1,1927-1928,1927-1928,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
691,oregon,Washington,washington,Washington,Yes,270,1903-1904,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
692,oregon,Washington (13/NR),washington,Washington,Yes,2,1970-1971,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
693,oregon,Washington (15/NR),washington,Washington,Yes,3,2001-2002,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
694,oregon,Washington (16/NR),washington,Washington,Yes,1,2012-2013,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
695,oregon,Washington (17/8),washington,Washington,Yes,1,1975-1976,1975-1976,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
696,oregon,Washington (17/NR),washington,Washington,Yes,3,1976-1977,1996-1997,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
697,oregon,Washington (19/NR),washington,Washington,Yes,2,1994-1995,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
698,oregon,Washington (20/NR),washington,Washington,Yes,1,1976-1977,1976-1977,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
699,oregon,Washington (23/NR),washington,Washington,Yes,3,2002-2003,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
700,oregon,Washington (7/NR),washington,Washington,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
701,oregon,Washington (8/NR),washington,Washington,Yes,3,1974-1975,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
702,oregon,Washington (9/NR),washington,Washington,Yes,1,2001-2002,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
703,oregon,Washington (NR/10),washington,Washington,Yes,1,2005-2006,2005-2006,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
704,oregon,Washington (NR/11),washington,Washington,Yes,1,2004-2005,2004-2005,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
705,oregon,Washington (NR/12),washington,Washington,Yes,3,1950-1951,2005-2006,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
706,oregon,Washington (NR/14),washington,Washington,Yes,1,2004-2005,2004-2005,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
707,oregon,Washington (NR/15),washington,Washington,Yes,2,1969-1970,1983-1984,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
708,oregon,Washington (NR/16),washington,Washington,Yes,2,1949-1950,1949-1950,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
709,oregon,Washington (NR/17),washington,Washington,Yes,1,2009-2010,2009-2010,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
710,oregon,Washington (NR/19),washington,Washington,Yes,2,1950-1951,1950-1951,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
711,oregon,Washington (NR/20),washington,Washington,Yes,3,1974-1975,2010-2011,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
712,oregon,Washington (NR/23),washington,Washington,Yes,1,2010-2011,2010-2011,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
713,oregon,Washington (NR/24),washington,Washington,Yes,1,2008-2009,2008-2009,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
714,oregon,Washington (NR/3),washington,Washington,Yes,2,1952-1953,1952-1953,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
715,oregon,Washington (NR/5),washington,Washington,Yes,2,1952-1953,1952-1953,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
716,oregon,Washington (NR/6),washington,Washington,Yes,1,1975-1976,1975-1976,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
717,oregon,Washington (NR/8),washington,Washington,Yes,2,1951-1952,1951-1952,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
