source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
BUTRAW-02042,butler,1997-1998,1998-03-03,Wis.-Green Bay,green-bay,Green Bay,70,51,W,0,UNKNOWN,Brown County Arena,Ashwaubenon,WI,CONFERENCE_TOURNAMENT,,Midwestern Collegiate Conference Tournament,,RESEARCHED_PARTIAL,"Butler official all-time results ledger and Butler-published series history were cross-checked; targeted authoritative reciprocal histories were used where uniquely matchable. Remaining H/A/N cannot be established safely without inferring from geography, typography alone, or venue chronology.","M3  Wis.-Green Bay**           W, 70-51",54,Conference tournament physical site uses owner-supplied Butler-authorized tournament-site workbook with game-level cross-check where event was not fully centralized.
BUTRAW-02043,butler,1997-1998,1998-03-13,New Mexico,new-mexico,New Mexico,62,79,L,0,NEUTRAL,Rupp Arena,Lexington,KY,NCAA_TOURNAMENT,,NCAA Tournament,,,,"M13  vs. #18 New Mexico%           L, 62-79",54,
BUTRAW-02044,butler,1998-1999,1998-11-14,SW MISSOURI STATE,missouri-state,Missouri State,57,72,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"N14 SW MISSOURI STATE         L, 57-72",54,
BUTRAW-02045,butler,1998-1999,1998-11-17,XAVIER,xavier,Xavier,66,73,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"N17  #16 XAVIER                    L, 66-73",54,
BUTRAW-02046,butler,1998-1999,1998-11-21,Indiana State,indiana-state,Indiana State,44,64,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"N21  at Indiana State                 L, 44-64",54,
BUTRAW-02047,butler,1998-1999,1998-11-23,Belmont,belmont,Belmont,58,60,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"N23  at Belmont                      L, 58-60",54,
BUTRAW-02048,butler,1998-1999,1998-12-05,Evansville,evansville,Evansville,66,60,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D5   at Evansville               W, 66-60",54,
BUTRAW-02049,butler,1998-1999,1998-12-08,WESTERN KENTUCKY,western-kentucky,Western Kentucky,69,58,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D8  WESTERN KENTUCKY     W, 69-58",54,
BUTRAW-02050,butler,1998-1999,1998-12-12,BALL STATE,ball-state,Ball State,61,48,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D12 BALL STATE              W, 61-48",54,
BUTRAW-02051,butler,1998-1999,1998-12-19,Purdue,purdue,Purdue,54,63,L,0,NEUTRAL,Market Square Arena,Indianapolis,IN,REGULAR_SEASON,,Market Square Arena neutral-site game,,,,"D19 #8 Purdue#                     L, 54-63",54,
BUTRAW-02052,butler,1998-1999,1998-12-23,FLORIDA STATE,florida-state,Florida State,77,65,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D23 FLORIDA STATE           W, 77-65",54,
BUTRAW-02053,butler,1998-1999,1998-12-28,IDAHO STATE,idaho-state,Idaho State,56,44,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D28 IDAHO STATE             W, 56-44",54,
BUTRAW-02054,butler,1998-1999,1999-01-04,Loyola,loyola-chicago,Loyola Chicago,51,53,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J4    at Loyola*                       L, 51-53",54,
BUTRAW-02055,butler,1998-1999,1999-01-09,Wright State,wright-state,Wright State,60,53,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J9    at Wright State*            W, 60-53",54,
BUTRAW-02056,butler,1998-1999,1999-01-11,Illinois-Chicago,uic,UIC,67,62,W,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J11   at Illinois-Chicago*     W, 67-62 (OT)",54,
BUTRAW-02057,butler,1998-1999,1999-01-14,CLEVELAND STATE,cleveland-state,Cleveland State,78,62,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J14  CLEVELAND STATE*       W, 78-62",54,
BUTRAW-02058,butler,1998-1999,1999-01-16,Detroit,detroit-mercy,Detroit Mercy,59,46,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J16   at Detroit*                W, 59-46",54,
BUTRAW-02059,butler,1998-1999,1999-01-18,FLA. INTERNATIONAL,florida-international,Florida International,71,63,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J18  FLA. INTERNATIONAL     W, 71-63",54,
BUTRAW-02060,butler,1998-1999,1999-01-23,UW-Milwaukee,milwaukee,Milwaukee,68,65,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J23  at UW-Milwaukee*          W, 68-65",54,
BUTRAW-02061,butler,1998-1999,1999-01-25,UW-Green Bay,green-bay,Green Bay,57,50,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J25  at UW-Green Bay*          W, 57-50",54,
BUTRAW-02062,butler,1998-1999,1999-01-28,ILLINOIS-CHICAGO,uic,UIC,54,47,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J28  ILLINOIS-CHICAGO*       W, 54-47",54,
BUTRAW-02063,butler,1998-1999,1999-01-30,LOYOLA,loyola-chicago,Loyola Chicago,57,52,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J30  LOYOLA*                 W, 57-52",54,
BUTRAW-02064,butler,1998-1999,1999-02-01,IUPUI,iu-indianapolis,IU Indianapolis,80,54,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F1   IUPUI                   W, 80-54",54,
BUTRAW-02065,butler,1998-1999,1999-02-06,WRIGHT STATE,wright-state,Wright State,88,78,W,2,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F6  WRIGHT STATE*     W, 88-78 (2OT)",54,
BUTRAW-02066,butler,1998-1999,1999-02-11,Cleveland State,cleveland-state,Cleveland State,62,73,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F11   at Cleveland State*              L, 62-73",54,
BUTRAW-02067,butler,1998-1999,1999-02-13,DETROIT,detroit-mercy,Detroit Mercy,52,62,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F13  DETROIT*                      L, 52-62",54,
BUTRAW-02068,butler,1998-1999,1999-02-18,UW-MILWAUKEE,milwaukee,Milwaukee,78,63,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F18 UW-MILWAUKEE*         W, 78-63",54,
BUTRAW-02069,butler,1998-1999,1999-02-20,UW-GREEN BAY,green-bay,Green Bay,50,37,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F20 UW-GREEN BAY*          W, 50-37",54,
BUTRAW-02070,butler,1998-1999,1999-02-27,Wright State,wright-state,Wright State,64,56,W,0,NEUTRAL,Credit Union 1 Arena,Chicago,IL,CONFERENCE_TOURNAMENT,,Midwestern Collegiate Conference Tournament,,,,"F27  vs. Wright State**           W, 64-56",54,Conference tournament physical site uses owner-supplied Butler-authorized tournament-site workbook with game-level cross-check where event was not fully centralized.
BUTRAW-02071,butler,1998-1999,1999-02-28,UW-Green Bay,green-bay,Green Bay,68,65,W,3,NEUTRAL,Credit Union 1 Arena,Chicago,IL,CONFERENCE_TOURNAMENT,,Midwestern Collegiate Conference Tournament,,,,"F28  vs. UW-Green Bay**    W, 68-65 (3OT)",54,Conference tournament physical site uses owner-supplied Butler-authorized tournament-site workbook with game-level cross-check where event was not fully centralized.
BUTRAW-02072,butler,1998-1999,1999-03-02,Detroit,detroit-mercy,Detroit Mercy,65,72,L,0,NEUTRAL,Credit Union 1 Arena,Chicago,IL,CONFERENCE_TOURNAMENT,,Midwestern Collegiate Conference Tournament,,,,"M2   vs. Detroit**                     L, 65-72",54,Conference tournament physical site uses owner-supplied Butler-authorized tournament-site workbook with game-level cross-check where event was not fully centralized.
BUTRAW-02073,butler,1998-1999,1999-03-10,Bradley,bradley,Bradley,51,50,W,0,OPPONENT_HOME,Carver Arena,Peoria,IL,NIT,,NIT,,,,"M10  at Bradley%               W, 51-50",54,
BUTRAW-02074,butler,1998-1999,1999-03-15,OLD DOMINION,old-dominion,Old Dominion,75,62,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,NIT,,NIT,,,,"M15 OLD DOMINION%         W, 75-62",54,
BUTRAW-02075,butler,1998-1999,1999-03-18,Clemson,clemson,Clemson,69,89,L,0,OPPONENT_HOME,Littlejohn Coliseum,Clemson,SC,NIT,,NIT,,,,"M18  at Clemson%                    L, 69-89",54,
BUTRAW-02076,butler,1999-2000,1999-11-23,UNC-Wilmington,unc-wilmington,UNC Wilmington,54,56,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"N23  at UNC-Wilmington            L, 54-56",54,
BUTRAW-02077,butler,1999-2000,1999-11-28,MOUNT ST. MARY’S,mount-st-mary-s,Mount St. Mary's,82,55,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"N28 MOUNT ST. MARY’S        W, 82-55",54,
BUTRAW-02078,butler,1999-2000,1999-12-01,INDIANA STATE,indiana-state,Indiana State,77,55,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D1  INDIANA STATE           W, 77-55",54,
BUTRAW-02079,butler,1999-2000,1999-12-04,EVANSVILLE,evansville,Evansville,73,45,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D4  EVANSVILLE             W, 73-45",54,
BUTRAW-02080,butler,1999-2000,1999-12-07,Eastern Illinois,eastern-illinois,Eastern Illinois,60,69,L,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D7   at Eastern Illinois         L, 60-69 (OT)",54,
BUTRAW-02081,butler,1999-2000,1999-12-11,Ball State,ball-state,Ball State,70,80,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D11  at Ball State                     L, 70-80",54,
BUTRAW-02082,butler,1999-2000,1999-12-18,BELMONT,belmont,Belmont,79,35,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D18 BELMONT                W, 79-35",54,
BUTRAW-02083,butler,1999-2000,1999-12-22,NEVADA,nevada,Nevada,66,45,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D22 NEVADA                 W, 66-45",54,
BUTRAW-02084,butler,1999-2000,1999-12-27,TCU,tcu,TCU,86,78,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D27  at TCU                   W, 86-78",54,
BUTRAW-02085,butler,1999-2000,1999-12-29,La Salle,la-salle,La Salle,43,36,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,"Butler official all-time results ledger and Butler-published series history were cross-checked; targeted authoritative reciprocal histories were used where uniquely matchable. Remaining H/A/N cannot be established safely without inferring from geography, typography alone, or venue chronology.","D29 La Salle#                 W, 43-36",54,
BUTRAW-02086,butler,1999-2000,1999-12-30,Santa Clara,santa-clara,Santa Clara,56,57,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D30  at Santa Clara#                  L, 56-57",54,
BUTRAW-02087,butler,1999-2000,2000-01-03,Tennessee-Martin,ut-martin,UT Martin,62,64,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J3    at Tennessee-Martin            L, 62-64",54,
BUTRAW-02088,butler,1999-2000,2000-01-08,WRIGHT STATE,wright-state,Wright State,71,47,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J8  WRIGHT STATE*          W, 71-47",54,
BUTRAW-02089,butler,1999-2000,2000-01-13,Cleveland State,cleveland-state,Cleveland State,45,53,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J13   at Cleveland State*              L, 45-53",54,
BUTRAW-02090,butler,1999-2000,2000-01-15,Detroit,detroit-mercy,Detroit Mercy,65,75,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J15   at Detroit*                       L, 65-75",54,
BUTRAW-02091,butler,1999-2000,2000-01-20,UW-GREEN BAY,green-bay,Green Bay,60,44,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J20 UW-GREEN BAY*          W, 60-44",54,
BUTRAW-02092,butler,1999-2000,2000-01-22,UW-MILWAUKEE,milwaukee,Milwaukee,72,64,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J22 UW-MILWAUKEE*         W, 72-64",54,
BUTRAW-02093,butler,1999-2000,2000-01-24,IUPUI,iu-indianapolis,IU Indianapolis,70,59,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J24  IUPUI                   W, 70-59",54,
BUTRAW-02094,butler,1999-2000,2000-01-27,UIC,uic,UIC,75,46,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J27  at UIC*                   W, 75-46",54,
BUTRAW-02095,butler,1999-2000,2000-01-29,Loyola,loyola-chicago,Loyola Chicago,68,48,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J29  at Loyola*                 W, 68-48",54,
BUTRAW-02096,butler,1999-2000,2000-02-05,Wright State,wright-state,Wright State,79,55,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F5   at Wright State*            W, 79-55",54,
BUTRAW-02097,butler,1999-2000,2000-02-10,DETROIT,detroit-mercy,Detroit Mercy,68,62,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F10  DETROIT*                W, 68-62",54,
BUTRAW-02098,butler,1999-2000,2000-02-12,CLEVELAND STATE,cleveland-state,Cleveland State,81,54,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F12 CLEVELAND STATE*       W, 81-54",54,
BUTRAW-02099,butler,1999-2000,2000-02-17,UW-Milwaukee,milwaukee,Milwaukee,84,72,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F17  at UW-Milwaukee*          W, 84-72",54,
BUTRAW-02100,butler,1999-2000,2000-02-19,UW-Green Bay,green-bay,Green Bay,62,50,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F19  at UW-Green Bay*          W, 62-50",54,
BUTRAW-02101,butler,1999-2000,2000-02-24,LOYOLA,loyola-chicago,Loyola Chicago,59,44,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F24 LOYOLA*                 W, 59-44",54,
BUTRAW-02102,butler,1999-2000,2000-02-26,UIC,uic,UIC,84,60,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F26  UIC*                    W, 84-60",54,
BUTRAW-02103,butler,1999-2000,2000-03-04,Loyola,loyola-chicago,Loyola Chicago,61,57,W,0,NEUTRAL,Credit Union 1 Arena,Chicago,IL,CONFERENCE_TOURNAMENT,,Midwestern Collegiate Conference Tournament,,,,"M4   vs. Loyola**                W, 61-57",54,Conference tournament physical site uses owner-supplied Butler-authorized tournament-site workbook with game-level cross-check where event was not fully centralized.
BUTRAW-02104,butler,1999-2000,2000-03-05,UW-Milwaukee,milwaukee,Milwaukee,65,51,W,0,NEUTRAL,Credit Union 1 Arena,Chicago,IL,CONFERENCE_TOURNAMENT,,Midwestern Collegiate Conference Tournament,,,,"M5   vs. UW-Milwaukee**         W, 65-51",54,Conference tournament physical site uses owner-supplied Butler-authorized tournament-site workbook with game-level cross-check where event was not fully centralized.
BUTRAW-02105,butler,1999-2000,2000-03-07,Detroit,detroit-mercy,Detroit Mercy,62,43,W,0,NEUTRAL,Credit Union 1 Arena,Chicago,IL,CONFERENCE_TOURNAMENT,,Midwestern Collegiate Conference Tournament,,,,"M7   vs. Detroit**               W, 62-43",54,Conference tournament physical site uses owner-supplied Butler-authorized tournament-site workbook with game-level cross-check where event was not fully centralized.
BUTRAW-02106,butler,1999-2000,2000-03-17,Florida,florida,Florida,68,69,L,1,NEUTRAL,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,NC,NCAA_TOURNAMENT,,NCAA Tournament,,,,"M17  vs. #13 Florida%           L, 68-69 (OT)",54,
BUTRAW-02107,butler,2000-2001,2000-11-18,EASTERN ILLINOIS,eastern-illinois,Eastern Illinois,90,73,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"N18 EASTERN ILLINOIS        W, 90-73",54,
BUTRAW-02108,butler,2000-2001,2000-11-20,Birmingham-Southern,birmingham-southern,Birmingham-Southern,71,62,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"N20  at Birmingham-Southern     W, 71-62",54,
BUTRAW-02109,butler,2000-2001,2000-11-27,BALL STATE,ball-state,Ball State,71,48,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"N27 BALL STATE              W, 71-48",54,
BUTRAW-02110,butler,2000-2001,2000-12-02,Evansville,evansville,Evansville,73,74,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D2   at Evansville                     L, 73-74",54,
BUTRAW-02111,butler,2000-2001,2000-12-06,Indiana State,indiana-state,Indiana State,88,90,L,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D6   at Indiana State            L, 88-90 (OT)",54,
BUTRAW-02112,butler,2000-2001,2000-12-16,UNC-WILMINGTON,unc-wilmington,UNC Wilmington,48,53,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D16 UNC-WILMINGTON           L, 48-53",54,
BUTRAW-02113,butler,2000-2001,2000-12-18,TENNESSEE-MARTIN,ut-martin,UT Martin,77,48,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D18 TENNESSEE-MARTIN      W, 77-48",54,
BUTRAW-02114,butler,2000-2001,2000-12-20,SANTA CLARA,santa-clara,Santa Clara,84,60,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D20 SANTA CLARA            W, 84-60",54,
BUTRAW-02115,butler,2000-2001,2000-12-23,TCU,tcu,TCU,86,73,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D23 TCU                     W, 86-73",54,
BUTRAW-02116,butler,2000-2001,2000-12-28,Arizona,arizona,Arizona,60,72,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D28  at #12 Arizona#                 L, 60-72",54,
BUTRAW-02117,butler,2000-2001,2000-12-30,Louisiana-Lafayette,louisiana,Louisiana,74,63,W,0,NEUTRAL,McKale Center,Tucson,AZ,REGULAR_SEASON,,Fiesta Bowl Classic,,,,"D30  vs. Louisiana-Lafayette#     W, 74-63",54,
BUTRAW-02118,butler,2000-2001,2001-01-03,LIPSCOMB,lipscomb,Lipscomb,72,56,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J3  LIPSCOMB               W, 72-56",54,
BUTRAW-02119,butler,2000-2001,2001-01-06,Wright State,wright-state,Wright State,61,62,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J6    at Wright State*                 L, 61-62",54,
BUTRAW-02120,butler,2000-2001,2001-01-11,CLEVELAND STATE,cleveland-state,Cleveland State,65,52,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J11  CLEVELAND STATE*       W, 65-52",54,
BUTRAW-02121,butler,2000-2001,2001-01-13,DETROIT,detroit-mercy,Detroit Mercy,74,59,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J13  DETROIT*                W, 74-59",54,
BUTRAW-02122,butler,2000-2001,2001-01-20,UW-Milwaukee,milwaukee,Milwaukee,60,51,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J20  at UW-Milwaukee*          W, 60-51",54,
BUTRAW-02123,butler,2000-2001,2001-01-22,UW-Green Bay,green-bay,Green Bay,68,69,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J22  at UW-Green Bay*              L, 68-69",54,
BUTRAW-02124,butler,2000-2001,2001-01-25,UIC,uic,UIC,76,69,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J25  UIC*                     W, 76-69",54,
BUTRAW-02125,butler,2000-2001,2001-01-27,LOYOLA,loyola-chicago,Loyola Chicago,71,57,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J27  LOYOLA*                 W, 71-57",54,
BUTRAW-02126,butler,2000-2001,2001-01-30,Wisconsin,wisconsin,Wisconsin,58,44,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J30  at #10 Wisconsin           W, 58-44",54,
BUTRAW-02127,butler,2000-2001,2001-02-03,WRIGHT STATE,wright-state,Wright State,59,48,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F3  WRIGHT STATE*          W, 59-48",54,
BUTRAW-02128,butler,2000-2001,2001-02-08,Detroit,detroit-mercy,Detroit Mercy,63,68,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F8   at Detroit*                       L, 63-68",54,
BUTRAW-02129,butler,2000-2001,2001-02-10,Cleveland State,cleveland-state,Cleveland State,59,56,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F10  at Cleveland State*          W, 59-56",54,
BUTRAW-02130,butler,2000-2001,2001-02-15,UW-MILWAUKEE,milwaukee,Milwaukee,80,75,W,1,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F15 UW-MILWAUKEE*     W, 80-75 (OT)",54,
BUTRAW-02131,butler,2000-2001,2001-02-17,UW-GREEN BAY,green-bay,Green Bay,78,52,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F17 UW-GREEN BAY*          W, 78-52",54,
BUTRAW-02132,butler,2000-2001,2001-02-22,Loyola,loyola-chicago,Loyola Chicago,66,62,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F22  at Loyola*                 W, 66-62",54,
BUTRAW-02133,butler,2000-2001,2001-02-24,UIC,uic,UIC,68,66,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F24  at UIC*                   W, 68-66",54,
BUTRAW-02134,butler,2000-2001,2001-03-03,Loyola,loyola-chicago,Loyola Chicago,78,52,W,0,NEUTRAL,Nutter Center,Fairborn,OH,CONFERENCE_TOURNAMENT,,Midwestern Collegiate Conference Tournament,,,,"M3  Loyola**                  W, 78-52",54,Conference tournament physical site uses owner-supplied Butler-authorized tournament-site workbook with game-level cross-check where event was not fully centralized. | Horizon/MCC tournament history identifies the 2001 tournament at Nutter Center; bracket/game result uniquely matches Butler-Loyola.
BUTRAW-02135,butler,2000-2001,2001-03-04,Wright State,wright-state,Wright State,66,58,W,0,OPPONENT_HOME,Nutter Center,Fairborn,OH,CONFERENCE_TOURNAMENT,,Midwestern Collegiate Conference Tournament,,,,"M4   at Wright State**           W, 66-58",54,Conference tournament physical site uses owner-supplied Butler-authorized tournament-site workbook with game-level cross-check where event was not fully centralized.
BUTRAW-02136,butler,2000-2001,2001-03-06,Detroit,detroit-mercy,Detroit Mercy,53,38,W,0,NEUTRAL,Nutter Center,Fairborn,OH,CONFERENCE_TOURNAMENT,,Midwestern Collegiate Conference Tournament,,,,"M6   vs. Detroit**               W, 53-38",54,Conference tournament physical site uses owner-supplied Butler-authorized tournament-site workbook with game-level cross-check where event was not fully centralized.
BUTRAW-02137,butler,2000-2001,2001-03-16,Wake Forest,wake-forest,Wake Forest,79,63,W,0,NEUTRAL,Kemper Arena,Kansas City,MO,NCAA_TOURNAMENT,,NCAA Tournament,,,,"M16  vs. #23 Wake Forest+        W, 79-63",54,
BUTRAW-02138,butler,2000-2001,2001-03-18,Arizona,arizona,Arizona,52,73,L,0,NEUTRAL,Kemper Arena,Kansas City,MO,NCAA_TOURNAMENT,,NCAA Tournament,,,,"M18  vs. #4 Arizona+                  L, 52-73",54,
BUTRAW-02139,butler,2001-2002,2001-11-16,Radford,radford,Radford,73,56,W,0,NEUTRAL,Carlson Center,Fairbanks,AK,REGULAR_SEASON,,BP Top of the World Classic,,,,"N16  vs. Radford#               W, 73-56",55,
BUTRAW-02140,butler,2001-2002,2001-11-17,Delaware,delaware,Delaware,76,59,W,0,NEUTRAL,Carlson Center,Fairbanks,AK,REGULAR_SEASON,,BP Top of the World Classic,,,,"N17  vs. Delaware#              W, 76-59",55,
BUTRAW-02141,butler,2001-2002,2001-11-18,Washington,washington,Washington,67,64,W,0,NEUTRAL,Carlson Center,Fairbanks,AK,REGULAR_SEASON,,BP Top of the World Classic,,,,"N18  vs. Washington#            W, 67-64",55,
BUTRAW-02142,butler,2001-2002,2001-11-25,INDIANA STATE,indiana-state,Indiana State,69,49,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"N25 INDIANA STATE           W, 69-49",55,
BUTRAW-02143,butler,2001-2002,2001-11-27,Purdue,purdue,Purdue,74,68,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"N27  at Purdue                 W, 74-68",55,
BUTRAW-02144,butler,2001-2002,2001-12-01,BIRMINGHAM SOUTHERN,birmingham-southern,Birmingham-Southern,70,34,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D1  BIRMINGHAM SOUTHERN  W, 70-34",55,
BUTRAW-02145,butler,2001-2002,2001-12-03,Lipscomb,lipscomb,Lipscomb,76,56,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D3   at Lipscomb               W, 76-56",55,
