source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
BAYRAW-02207,baylor,2003-2004,2003-12-09,"at North Texas 2,173",north-texas,North Texas,69,73,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D9 — — at North Texas 2,173 L 69-73",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02208,baylor,2003-2004,2003-12-13,"UTSA 3,855",utsa,UTSA,45,53,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D13 — — UTSA 3,855 L 45-53",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02209,baylor,2003-2004,2003-12-16,"LOUISIANA-MONROE 2,847",ul-monroe,UL Monroe,85,79,W,2,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D16 — — LOUISIANA-MONROE 2,847 W 2OT 85-79",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02210,baylor,2003-2004,2003-12-19,at BYU-Hawai`i1,byu-hawaii,BYU-Hawaii,67,72,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D19 — — at BYU-Hawai`i1 ,411 L 67-72",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02211,baylor,2003-2004,2003-12-20,vs. San Jose State1,san-jose-state,San José State,64,79,L,0,NEUTRAL,,Laie,HI,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,"D20 — — vs. San Jose State1 ,120 L 64-79",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02212,baylor,2003-2004,2003-12-22,vs. Northern Illinois1,northern-illinois,Northern Illinois,69,59,W,0,NEUTRAL,,Laie,HI,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,"D22 — — vs. Northern Illinois1 ,186 W 69-59",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02213,baylor,2003-2004,2004-01-03,"PURDUE 4,523",purdue,Purdue,65,76,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J3 — 21/21 PURDUE 4,523 FSSW L 65-76",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02214,baylor,2003-2004,2004-01-06,"TEXAS-PAN AMERICAN 3,593",ut-rio-grande-valley,UTRGV,54,55,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J6 — — TEXAS-PAN AMERICAN 3,593 L 54-55",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02215,baylor,2003-2004,2004-01-10,"* at Texas 8,722",texas,Texas,57,79,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J10 — 18/16 * at Texas 8,722 FSSW L 57-79",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02216,baylor,2003-2004,2004-01-17,"* TEXAS TECH 7,876",texas-tech,Texas Tech,66,75,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J17 — 22/22 * TEXAS TECH 7,876 FSSW L 66-75",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02217,baylor,2003-2004,2004-01-21,"* at Nebraska 7,987",nebraska,Nebraska,47,76,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J21 — — * at Nebraska 7,987 L 47-76",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02218,baylor,2003-2004,2004-01-24,"* IOWA STATE 5,837",iowa-state,Iowa State,63,59,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J24 — — * IOWA STATE 5,837 ESPN+ W 63-59",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02219,baylor,2003-2004,2004-01-28,"* OKLAHOMA 4,389",oklahoma,Oklahoma,67,78,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J28 — 25/25 * OKLAHOMA 4,389 FSSW L 67-78",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02220,baylor,2003-2004,2004-01-31,"* at Colorado 3,856",colorado,Colorado,66,81,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J31 — — * at Colorado 3,856 L 66-81",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02221,baylor,2003-2004,2004-02-03,"* at Texas Tech 9,385",texas-tech,Texas Tech,63,83,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F3 — 19/18 * at Texas Tech 9,385 L 63-83",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02222,baylor,2003-2004,2004-02-07,"* TEXAS A&M 6,875",texas-a-m,Texas A&M,72,64,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"F7 — — * TEXAS A&M 6,875 FSSW W 72-64",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02223,baylor,2003-2004,2004-02-10,"* TEXAS 6,057",texas,Texas,58,84,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"F10 — 11/11 * TEXAS 6,057 FSSW L 58-84",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02224,baylor,2003-2004,2004-02-14,"* at Oklahoma State 11,449",oklahoma-state,Oklahoma State,58,91,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F14 — 10/10 * at Oklahoma State 11,449 ESPN+ L 58-91",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02225,baylor,2003-2004,2004-02-18,"* at Kansas 16,300",kansas,Kansas,54,74,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F18 — 21/20 * at Kansas 16,300 L 54-74",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02226,baylor,2003-2004,2004-02-21,"* MISSOURI 4,727",missouri,Missouri,66,70,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"F21 — — * MISSOURI 4,727 ESPN+ L 66-70",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02227,baylor,2003-2004,2004-02-25,"* at Texas A&M 4,937",texas-a-m,Texas A&M,67,61,W,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F25 — — * at Texas A&M 4,937 W OT 67-61",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02228,baylor,2003-2004,2004-02-28,"* OKLAHOMA STATE 6,105",oklahoma-state,Oklahoma State,65,72,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"F28 — 6/6 * OKLAHOMA STATE 6,105 ESPN+ L 65-72",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02229,baylor,2003-2004,2004-03-03,"* KANSAS STATE 5,014",kansas-state,Kansas State,62,64,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"M3 — — * KANSAS STATE 5,014 L 62-64",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02230,baylor,2003-2004,2004-03-06,"* at Oklahoma 13,217",oklahoma,Oklahoma,41,46,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"M6 — — * at Oklahoma 13,217 L 41-46",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 112,
BAYRAW-02231,baylor,2004-2005,2004-11-22,"HILLSDALE COLLEGE 3,217",hillsdale-college,Hillsdale College,91,52,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"N22 — — HILLSDALE COLLEGE 3,217 W 91-52 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02232,baylor,2004-2005,2004-11-24,"LOUISIANA-MONROE 3,195",ul-monroe,UL Monroe,61,75,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"N24 — — LOUISIANA-MONROE 3,195 L 61-75 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02233,baylor,2004-2005,2004-12-01,"ARKANSAS-PINE BLUFF 2,504",arkansas-pine-bluff,UAPB,63,53,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D1 — — ARKANSAS-PINE BLUFF 2,504 W 63-53 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02234,baylor,2004-2005,2004-12-04,"TEXAS A&M-CORPUS CHRISTI 3,686",texas-a-m-corpus-christi,Texas A&M-Corpus Christi,58,73,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D4 — — TEXAS A&M-CORPUS CHRISTI 3,686 L 58-73 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02235,baylor,2004-2005,2004-12-16,"at SMU 3,698",smu,SMU,43,77,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D16 — — at SMU 3,698 L 43-77 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02236,baylor,2004-2005,2004-12-18,"SOUTHERN 2,273",southern,Southern,75,62,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D18 — — SOUTHERN 2,273 W 75-62 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02237,baylor,2004-2005,2004-12-22,"MARYLAND-EASTERN SHORE 2,665",maryland-eastern-shore,Maryland Eastern Shore,97,73,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D22 — — MARYLAND-EASTERN SHORE 2,665 W 97-73 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02238,baylor,2004-2005,2004-12-28,"PRAIRIE VIEW A&M 2,578",prairie-view-a-m,Prairie View A&M,84,52,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D28 — — PRAIRIE VIEW A&M 2,578 W 84-52 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02239,baylor,2004-2005,2004-12-30,"at Purdue 8,410",purdue,Purdue,73,72,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D30 — — at Purdue 8,410 ESPN+ W 73-72 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02240,baylor,2004-2005,2005-01-03,"CHICAGO STATE 3,066",chicago-state,Chicago State,77,59,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J3 — — CHICAGO STATE 3,066 W 77-59 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02241,baylor,2004-2005,2005-01-09,"* at Texas 11,463",texas,Texas,60,79,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J9 — 15/11 * at Texas 11,463 FSSW L 60-79 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02242,baylor,2004-2005,2005-01-13,"SAVANNAH STATE 3,305",savannah-state,Savannah State,86,50,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J13 — — SAVANNAH STATE 3,305 W 86-50 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02243,baylor,2004-2005,2005-01-15,"* OKLAHOMA 5,034",oklahoma,Oklahoma,61,65,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J15 — 25/25 * OKLAHOMA 5,034 FSSW L 61-65 J",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02244,baylor,2004-2005,2005-01-19,"* COLORADO 5,774",colorado,Colorado,67,59,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J19 — — * COLORADO 5,774 ESPNC W 67-59 J",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02245,baylor,2004-2005,2005-01-22,"* at Oklahoma State 11,880",oklahoma-state,Oklahoma State,53,82,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J22 — 5/5 * at Oklahoma State 11,880 ESPN+ L 53-82 J",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02246,baylor,2004-2005,2005-01-25,"* KANSAS 7,280",kansas,Kansas,66,86,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J25 — 2/2 * KANSAS 7,280 FSSW L 66-86 J",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02247,baylor,2004-2005,2005-01-29,"* at Texas A&M 10,818",texas-a-m,Texas A&M,62,74,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J29 — — * at Texas A&M 10,818 FSSW L 62-74 J",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02248,baylor,2004-2005,2005-02-01,"* at Iowa State 10,059",iowa-state,Iowa State,51,77,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F1 — — * at Iowa State 10,059 CTN L 51-77 J",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02249,baylor,2004-2005,2005-02-05,"* OKLAHOMA STATE 7,585",oklahoma-state,Oklahoma State,63,81,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"F5 — 10/11 * OKLAHOMA STATE 7,585 CTN L 63-81 J",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02250,baylor,2004-2005,2005-02-09,"* at Texas Tech 9,188",texas-tech,Texas Tech,67,83,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F9 — 25/23 * at Texas Tech 9,188 ESPN+ L 67-83 J",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02251,baylor,2004-2005,2005-02-12,"* NEBRASKA 3,753",nebraska,Nebraska,63,74,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"F12 — — * NEBRASKA 3,753 FSMW L 63-74 J",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02252,baylor,2004-2005,2005-02-16,"* at Missouri 8,224",missouri,Missouri,53,60,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F16 — — * at Missouri 8,224 MSN L 53-60 F",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02253,baylor,2004-2005,2005-02-19,"* TEXAS 7,485",texas,Texas,60,75,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"F19 — — * TEXAS 7,485 ESPN+ L 60-75 F",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02254,baylor,2004-2005,2005-02-23,"* at Kansas State 5,232",kansas-state,Kansas State,69,80,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F23 — — * at Kansas State 5,232 FSMW L 69-80 F",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02255,baylor,2004-2005,2005-02-26,"* at Oklahoma 12,485",oklahoma,Oklahoma,60,103,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F26 — 22/23 * at Oklahoma 12,485 ESPN+ L 60-103 F",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02256,baylor,2004-2005,2005-03-02,"* TEXAS TECH 5,375",texas-tech,Texas Tech,66,72,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"M2 — — * TEXAS TECH 5,375 L 66-72 F",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02257,baylor,2004-2005,2005-03-05,"* TEXAS A&M 6,269",texas-a-m,Texas A&M,76,84,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"M5 — — * TEXAS A&M 6,269 ESPN+ L 76-84 F",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02258,baylor,2004-2005,2005-03-10,"vs. Iowa State1 18,268",iowa-state,Iowa State,57,77,L,0,NEUTRAL,Kemper Arena,Kansas City,MO,CONFERENCE_TOURNAMENT,,Big 12 Championship,,,,"M10 — — vs. Iowa State1 18,268 ESPN+ L 57-77 F",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,Stage 3B classification: FIRST_ROUND.
BAYRAW-02259,baylor,2005-2006,2006-01-11,"* at Texas Tech 7,859",texas-tech,Texas Tech,61,79,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J11 — — * at Texas Tech 7,859 TTTN L 61-79",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02260,baylor,2005-2006,2006-01-14,"* OKLAHOMA STATE 8,847",oklahoma-state,Oklahoma State,48,66,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J14 — — * OKLAHOMA STATE 8,847 ESPN+ L 48-66",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02261,baylor,2005-2006,2006-01-18,"* at Colorado 3,440",colorado,Colorado,48,81,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J18 — — * at Colorado 3,440 L 48-81 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02262,baylor,2005-2006,2006-01-21,"* TEXAS 8,256",texas,Texas,47,66,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J21 — 5/6 * TEXAS 8,256 ESPN+ L 47-66 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02263,baylor,2005-2006,2006-01-25,"* OKLAHOMA 5,217",oklahoma,Oklahoma,52,82,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J25 — 24/22 * OKLAHOMA 5,217 SSN L 52-82 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02264,baylor,2005-2006,2006-01-28,"* at Texas A&M 11,501",texas-a-m,Texas A&M,70,72,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J28 — — * at Texas A&M 11,501 FSSW L 70-72 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02265,baylor,2005-2006,2006-02-01,"* KANSAS STATE 4,788",kansas-state,Kansas State,72,70,W,1,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"F1 — — * KANSAS STATE 4,788 W OT 72-70 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02266,baylor,2005-2006,2006-02-04,"* at Nebraska 10,360",nebraska,Nebraska,45,60,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F4 — — * at Nebraska 10,360 ESPN+ L 45-60 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02267,baylor,2005-2006,2006-02-07,"* MISSOURI 4,895",missouri,Missouri,90,64,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"F7 — — * MISSOURI 4,895 FSSW W 90-64 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02268,baylor,2005-2006,2006-02-11,"* at Oklahoma 11,931",oklahoma,Oklahoma,52,80,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F11 — 20/20 * at Oklahoma 11,931 ESPN+ L 52-80 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02269,baylor,2005-2006,2006-02-14,"* at Texas 10,269",texas,Texas,63,90,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F14 — 6/6 * at Texas 10,269 FSSW L 63-90 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02270,baylor,2005-2006,2006-02-18,"* TEXAS A&M 7,254",texas-a-m,Texas A&M,60,64,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"F18 — — * TEXAS A&M 7,254 ESPN+ L 60-64 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02271,baylor,2005-2006,2006-02-21,"* at Kansas 16,300",kansas,Kansas,61,76,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F21 — 22/22 * at Kansas 16,300 ESPN+ L 61-76 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02272,baylor,2005-2006,2006-02-25,"* IOWA STATE 5,782",iowa-state,Iowa State,91,73,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"F25 — — * IOWA STATE 5,782 ESPN+ W 91-73 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02273,baylor,2005-2006,2006-03-01,"* TEXAS TECH 5,818",texas-tech,Texas Tech,77,66,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"M1 — — * TEXAS TECH 5,818 TTTN W 77-66 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02274,baylor,2005-2006,2006-03-04,"* at Oklahoma State 11,930",oklahoma-state,Oklahoma State,76,79,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"M4 — — * at Oklahoma State 11,930 FSSW L 76-79 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02275,baylor,2005-2006,2006-03-09,"vs. Colorado1 17,799",colorado,Colorado,61,65,L,0,NEUTRAL,American Airlines Center,Dallas,TX,CONFERENCE_TOURNAMENT,,Big 12 Championship,,,,"M9 — — vs. Colorado1 17,799 ESPN+ L 61-65 J",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,Stage 3B classification: FIRST_ROUND.
BAYRAW-02276,baylor,2006-2007,2006-11-11,"ANGELO STATE 5,663",angelo-state,Angelo State,90,65,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"N11 — — ANGELO STATE 5,663 W 90-65",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02277,baylor,2006-2007,2006-11-14,"vs. Colorado State1 6,841",colorado-state,Colorado State,87,82,W,2,NEUTRAL,,Spokane,WA,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,"N14 — — vs. Colorado State1 6,841 W 2OT 87-82",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02278,baylor,2006-2007,2006-11-15,"vs. Gonzaga1 8,303",gonzaga,Gonzaga,69,78,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"N15 — — vs. Gonzaga1 8,303 ESPN2 L 69-78",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,Stage 3A H/A/N correction: Baylor Regular Season Tournament History explicitly lists at Gonzaga.
BAYRAW-02279,baylor,2006-2007,2006-11-20,"TEXAS SOUTHERN 5,437",texas-southern,Texas Southern,74,50,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"N20 — — TEXAS SOUTHERN 5,437 W 74-50",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02280,baylor,2006-2007,2006-11-27,"ALCORN STATE 4,289",alcorn-state,Alcorn State,90,59,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"N27 — — ALCORN STATE 4,289 W 90-59",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02281,baylor,2006-2007,2006-11-29,"GRAMBLING STATE 4,875",grambling,Grambling,95,69,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"N29 — — GRAMBLING STATE 4,875 W 95-69",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02282,baylor,2006-2007,2006-12-02,"TEXAS STATE 5,123",texas-state,Texas State,89,64,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D2 — — TEXAS STATE 5,123 W 89-64",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02283,baylor,2006-2007,2006-12-09,"SOUTH CAROLINA 6,125",south-carolina,South Carolina,59,64,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D9 — — SOUTH CAROLINA 6,125 FSSW L 59-64",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02284,baylor,2006-2007,2006-12-16,"at Syracuse 17,690",syracuse,Syracuse,71,94,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D16 — 23/rv at Syracuse 17,690 L 71-94",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02285,baylor,2006-2007,2006-12-22,"PRAIRIE VIEW A&M 4,454",prairie-view-a-m,Prairie View A&M,103,61,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D22 — — PRAIRIE VIEW A&M 4,454 W 103-61",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02286,baylor,2006-2007,2006-12-28,"NORTH CAROLINA A&T 4,702",north-carolina-a-t,North Carolina A&T,91,71,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D28 — — NORTH CAROLINA A&T 4,702 W 91-71",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
BAYRAW-02287,baylor,2006-2007,2006-12-30,"DELAWARE STATE 4,627",delaware-state,Delaware State,59,56,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D30 — — DELAWARE STATE 4,627 W 59-56",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 113,
