source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
depaul,#16 Marquette*,marquette,Marquette,TRUE,1,2022-2023,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Stanford,stanford,Stanford,TRUE,1,2014-2015,2014-2015,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Stetson,stetson,Stetson,TRUE,1,1995-1996,1995-1996,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Steubenville,franciscan,Franciscan,FALSE,1,1965-1966,1965-1966,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,Stonehill,stonehill,Stonehill,TRUE,1,2025-2026,2025-2026,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Syracuse,syracuse,Syracuse,TRUE,1,1980-1981,1980-1981,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Syracuse*,syracuse,Syracuse,TRUE,4,2005-2006,2011-2012,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,TCU,tcu,TCU,TRUE,1,1992-1993,1992-1993,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,TCU*,tcu,TCU,TRUE,2,2002-2003,2004-2005,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Tampa,tampa,Tampa,FALSE,1,1960-1961,1960-1961,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,Taylor,taylor-indiana,Taylor (Indiana),FALSE,2,1952-1953,1954-1955,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,Temple,temple,Temple,TRUE,1,1996-1997,1996-1997,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Temple*,temple,Temple,TRUE,1,2000-2001,2000-2001,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Tennessee Tech,tennessee-tech,Tennessee Tech,TRUE,1,1967-1968,1967-1968,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Texas,texas,Texas,TRUE,3,1979-1980,1995-1996,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Texas - Pan American,ut-rio-grande-valley,UTRGV,TRUE,1,1998-1999,1998-1999,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Texas A&M,texas-a-m,Texas A&M,TRUE,2,2004-2005,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Texas A&M-CC,texas-a-m-corpus-christi,Texas A&M-Corpus Christi,TRUE,1,2007-2008,2007-2008,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Texas State,texas-state,Texas State,TRUE,1,2009-2010,2009-2010,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Texas Tech,texas-tech,Texas Tech,TRUE,1,2019-2020,2019-2020,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Texas%,texas,Texas,TRUE,1,1959-1960,1959-1960,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Texas^,texas,Texas,TRUE,1,1946-1947,1946-1947,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Toledo,toledo,Toledo,TRUE,2,1972-1973,2003-2004,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Toledo^,toledo,Toledo,TRUE,2,1939-1940,1941-1942,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Tulane,tulane,Tulane,TRUE,1,1997-1998,1997-1998,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Tulane*,tulane,Tulane,TRUE,4,1996-1997,2003-2004,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UAB,uab,UAB,TRUE,7,1978-1979,2005-2006,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UAB*,uab,UAB,TRUE,8,1991-1992,2003-2004,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UC Davis,uc-davis,UC Davis,TRUE,1,1963-1964,1963-1964,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UC Irvine,uc-irvine,UC Irvine,TRUE,1,2006-2007,2006-2007,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UC Riverside^,uc-riverside,UC Riverside,TRUE,1,2012-2013,2012-2013,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UCLA,ucla,UCLA,TRUE,5,1980-1981,2000-2001,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UConn,uconn,UConn,TRUE,2,2025-2026,2025-2026,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UConn&,uconn,UConn,TRUE,1,2003-2004,2003-2004,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UConn*,uconn,UConn,TRUE,7,2006-2007,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UIC,uic,UIC,TRUE,6,1981-1982,2019-2020,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UIC^,uic,UIC,TRUE,2,2014-2015,2016-2017,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UMBC,umbc,UMBC,TRUE,1,2012-2013,2012-2013,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UMass,massachusetts,Massachusetts,TRUE,1,1993-1994,1993-1994,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UNC Wilmington,unc-wilmington,UNC Wilmington,TRUE,2,1986-1987,1998-1999,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UNLV,unlv,UNLV,TRUE,1,2002-2003,2002-2003,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UNLV%,unlv,UNLV,TRUE,1,1988-1989,1988-1989,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,USC,usc,USC,TRUE,1,1966-1967,1966-1967,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,USC^,usc,USC,TRUE,4,1939-1940,1949-1950,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,USF,south-florida,South Florida,TRUE,3,1982-1983,1997-1998,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,USF*,south-florida,South Florida,TRUE,9,1996-1997,2011-2012,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,USF^,south-florida,South Florida,TRUE,2,2018-2019,2018-2019,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UT-Pan American^,ut-rio-grande-valley,UTRGV,TRUE,1,2011-2012,2011-2012,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UTEP,utep,UTEP,TRUE,1,2022-2023,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UTSA,utsa,UTSA,TRUE,2,1987-1988,1988-1989,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,UW-LaCrosse,uw-la-crosse,UW-La Crosse,FALSE,1,1924-1925,1924-1925,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,Utah,utah,Utah,TRUE,1,1929-1930,1929-1930,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Utah%,utah,Utah,TRUE,1,1956-1957,1956-1957,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,VCU,vcu,VCU,TRUE,1,1970-1971,1970-1971,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Valparaiso,valparaiso,Valparaiso,TRUE,12,1925-1926,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Valpraiso,valparaiso,Valparaiso,TRUE,1,1943-1944,1943-1944,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Vanderbilt,vanderbilt,Vanderbilt,TRUE,1,2007-2008,2007-2008,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Villanova,villanova,Villanova,TRUE,9,1965-1966,2025-2026,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Villanova!,villanova,Villanova,TRUE,1,1962-1963,1962-1963,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Villanova*,villanova,Villanova,TRUE,15,2005-2006,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Virginia Tech,virginia-tech,Virginia Tech,TRUE,1,1975-1976,1975-1976,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Wagner,wagner,Wagner,TRUE,1,1980-1981,1980-1981,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Wake Forest,wake-forest,Wake Forest,TRUE,1,2006-2007,2006-2007,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Wake Forest%,wake-forest,Wake Forest,TRUE,1,1956-1957,1956-1957,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Washburn,washburn,Washburn,FALSE,1,1935-1936,1935-1936,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,Washington,washington,Washington,TRUE,1,1988-1989,1988-1989,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Washington State,washington-state,Washington State,TRUE,1,1973-1974,1973-1974,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Washington^,washington,Washington,TRUE,1,1945-1946,1945-1946,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Wayland (Texas),wayland-baptist,Wayland Baptist,FALSE,1,1955-1956,1955-1956,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,Weber State,weber-state,Weber State,TRUE,2,1986-1987,1989-1990,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,West Texas^,west-texas-a-m,West Texas A&M,FALSE,1,1941-1942,1941-1942,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,West Virginia*,west-virginia,West Virginia,TRUE,3,2007-2008,2010-2011,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Western Carolina,western-carolina,Western Carolina,TRUE,2,2002-2003,2010-2011,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Western Illinois,western-illinois,Western Illinois,TRUE,2,2020-2021,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Western Illinois#,western-illinois,Western Illinois,TRUE,1,2021-2022,2021-2022,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Western Illinois$,western-illinois,Western Illinois,TRUE,1,1989-1990,1989-1990,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Western Kentucky,western-kentucky,Western Kentucky,TRUE,6,1956-1957,1995-1996,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Western Kentucky^,western-kentucky,Western Kentucky,TRUE,3,1942-1943,1944-1945,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Western Michigan,western-michigan,Western Michigan,TRUE,14,1932-1933,1987-1988,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Western Michigan^,western-michigan,Western Michigan,TRUE,2,1942-1943,2015-2016,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Western Ontario,western-ontario,Western Ontario,FALSE,8,1932-1933,1965-1966,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,Westmont,westmont,Westmont,FALSE,1,1972-1973,1972-1973,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,Wichita State,wichita-state,Wichita State,TRUE,5,1937-1938,2025-2026,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Winona State,winona-state,Winona State University,FALSE,1,1972-1973,1972-1973,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,Wisconsin,wisconsin,Wisconsin,TRUE,2,1978-1979,1979-1980,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Wisconsin^,wisconsin,Wisconsin,TRUE,2,1935-1936,1943-1944,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Wright State%,wright-state,Wright State,TRUE,1,2013-2014,2013-2014,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Wyoming^,wyoming,Wyoming,TRUE,1,1944-1945,1944-1945,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Xavier,xavier,Xavier,TRUE,6,1966-1967,2025-2026,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Xavier#,xavier,Xavier,TRUE,1,1938-1939,1938-1939,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,Xavier*,xavier,Xavier,TRUE,9,2013-2014,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,YMCA College,central-ymca-college-chicago,Central YMCA College (Chicago),FALSE,2,1924-1925,1925-1926,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,Youngstown State,youngstown-state,Youngstown State,TRUE,3,1960-1961,2017-2018,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,[OPPONENT UNKNOWN],,,,2,1940-1941,1957-1958,RESOLVED_GAME_LEVEL_SPLIT,STAGE6_GAME_LEVEL_RECOVERY,,The two aggregate-proven rows sharing this literal placeholder were resolved individually in Stage 6: 1940-41 -> Bradley; 1957-58 -> Baldwin Wallace. No single label-level canonical mapping is asserted.
depaul,at #10 Marquette*,marquette,Marquette,TRUE,1,2022-2023,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at #11 Providence*,providence,Providence,TRUE,1,2021-2022,2021-2022,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at #14 UConn*,uconn,UConn,TRUE,1,2022-2023,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at #14 Villanova*,villanova,Villanova,TRUE,1,2021-2022,2021-2022,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at #16 Xavier*,xavier,Xavier,TRUE,1,2022-2023,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at #18 UConn*,uconn,UConn,TRUE,1,2021-2022,2021-2022,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at #21 Xavier*,xavier,Xavier,TRUE,1,2021-2022,2021-2022,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at #22 Providence*,providence,Providence,TRUE,1,2022-2023,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Air Force,air-force,Air Force,TRUE,2,1977-1978,2006-2007,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Alabama State,alabama-state,Alabama State,TRUE,1,1998-1999,1998-1999,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Alaska-Anchorage#,alaska-anchorage,Alaska Anchorage,FALSE,1,2000-2001,2000-2001,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at American-P.R.%,american-of-puerto-rico,American University of Puerto Rico,FALSE,1,1999-2000,1999-2000,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Arizona,arizona,Arizona,TRUE,1,1929-1930,1929-1930,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Arizona State,arizona-state,Arizona State,TRUE,1,2012-2013,2012-2013,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Arizona State%,arizona-state,Arizona State,TRUE,1,1975-1976,1975-1976,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Arkansas,arkansas,Arkansas,TRUE,1,1943-1944,1943-1944,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Athens AC,athens-athletic-club-oakland,Athens Athletic Club (Oakland),FALSE,1,1929-1930,1929-1930,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Auburn$,auburn,Auburn,TRUE,1,2012-2013,2012-2013,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Baldwin-Wallace,baldwin-wallace,Baldwin Wallace,FALSE,1,1948-1949,1948-1949,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Ball State,ball-state,Ball State,TRUE,1,1978-1979,1978-1979,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Baylor,baylor,Baylor,TRUE,1,1991-1992,1991-1992,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Boston College,boston-college,Boston College,TRUE,2,1949-1950,2019-2020,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Bowling Green,bowling-green,Bowling Green,TRUE,5,1957-1958,1967-1968,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Bowling Gren,bowling-green,Bowling Green,TRUE,1,1959-1960,1959-1960,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Bradley,bradley,Bradley,TRUE,17,1939-1940,2006-2007,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Butler,butler,Butler,TRUE,2,1978-1979,1980-1981,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Butler*,butler,Butler,TRUE,12,2013-2014,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at California,california,California,TRUE,1,2008-2009,2008-2009,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Camp Grant^,camp-grant,Camp Grant,FALSE,1,1942-1943,1942-1943,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Canisius,canisius,Canisius,TRUE,1,1958-1959,1958-1959,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Catholic University,catholic-university,Catholic University,FALSE,1,1931-1932,1931-1932,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Centenary,centenary,Centenary,FALSE,1,1977-1978,1977-1978,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Charlotte,charlotte,Charlotte,TRUE,2,1972-1973,1997-1998,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Charlotte%,charlotte,Charlotte,TRUE,1,1991-1992,1991-1992,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Charlotte*,charlotte,Charlotte,TRUE,7,1995-1996,2004-2005,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Chicago,chicago,Chicago,FALSE,7,1935-1936,1942-1943,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Chicago State,chicago-state,Chicago State,TRUE,2,2012-2013,2014-2015,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
