source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
DEPRAW-01983,depaul,2002-2003,2003-03-05,Louisville*,louisville,Louisville,79,76,W,1,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"3/5/03 Louisville* W, 79-76 (OT)",,Normalized package date 2003-03-05; literal source date preserved in raw_text
DEPRAW-01984,depaul,2002-2003,2003-03-08,Houston*,houston,Houston,65,59,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"3/8/03 Houston* W, 65-59",,Normalized package date 2003-03-08; literal source date preserved in raw_text
DEPRAW-01985,depaul,2002-2003,2003-03-12,vs. USF%,south-florida,South Florida,74,76,L,0,NEUTRAL,Freedom Hall,Louisville,KY,CONFERENCE_TOURNAMENT,,Conference USA Tournament,,,,"3/12/03 vs. USF% L, 74-76",,Normalized package date 2003-03-12; literal source date preserved in raw_text
DEPRAW-01986,depaul,2002-2003,2003-03-18,at North Carolina,north-carolina,North Carolina,72,83,L,0,OPPONENT_HOME,Dean Smith Center,Chapel Hill,NC,NIT,,NIT,,,,"3/18/03 at North Carolina L, 72-83",,Stage3B researched event round: First Round | Normalized package date 2003-03-18; literal source date preserved in raw_text
DEPRAW-01987,depaul,2003-2004,2003-11-21,Loyola-Chicago,loyola-chicago,Loyola Chicago,73,61,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/21/03 Loyola-Chicago W, 73-61",,Normalized package date 2003-11-21; literal source date preserved in raw_text
DEPRAW-01988,depaul,2003-2004,2003-11-25,Northwestern,northwestern,Northwestern,65,53,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/25/03 Northwestern W, 65-53",,Normalized package date 2003-11-25; literal source date preserved in raw_text
DEPRAW-01989,depaul,2003-2004,2003-11-29,vs. Indiana State#,indiana-state,Indiana State,78,66,W,0,NEUTRAL,Breslin Center,East Lansing,MI,REGULAR_SEASON,,,,,,"11/29/03 vs. Indiana State# W, 78-66",,Normalized package date 2003-11-29; literal source date preserved in raw_text
DEPRAW-01990,depaul,2003-2004,2003-11-30,at Michigan State#,michigan-state,Michigan State,81,89,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"11/30/03 at Michigan State# L, 81-89",,Normalized package date 2003-11-30; literal source date preserved in raw_text
DEPRAW-01991,depaul,2003-2004,2003-12-07,Bradley,bradley,Bradley,77,74,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/7/03 Bradley W, 77-74",,Normalized package date 2003-12-07; literal source date preserved in raw_text
DEPRAW-01992,depaul,2003-2004,2003-12-09,at Ohio,ohio,Ohio,63,60,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/9/03 at Ohio W, 63-60",,Normalized package date 2003-12-09; literal source date preserved in raw_text
DEPRAW-01993,depaul,2003-2004,2003-12-14,Notre Dame,notre-dame,Notre Dame,69,82,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/14/03 Notre Dame L, 69-82",,Normalized package date 2003-12-14; literal source date preserved in raw_text
DEPRAW-01994,depaul,2003-2004,2003-12-20,Toledo,toledo,Toledo,81,93,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/20/03 Toledo L, 81-93",,Normalized package date 2003-12-20; literal source date preserved in raw_text
DEPRAW-01995,depaul,2003-2004,2003-12-27,at Seton Hall,seton-hall,Seton Hall,62,76,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/27/03 at Seton Hall L, 62-76",,Normalized package date 2003-12-27; literal source date preserved in raw_text
DEPRAW-01996,depaul,2003-2004,2003-12-31,Southeast Missouri St.,southeast-missouri-state,Southeast Missouri State,57,50,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/31/03 Southeast Missouri St. W, 57-50",,Normalized package date 2003-12-31; literal source date preserved in raw_text
DEPRAW-01997,depaul,2003-2004,2004-01-03,Chicago State,chicago-state,Chicago State,81,74,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/3/04 Chicago State W, 91-74",,Stage1 accepted team_score correction applied | Normalized package date 2004-01-03; literal source date preserved in raw_text
DEPRAW-01998,depaul,2003-2004,2004-01-06,Charlotte*,charlotte,Charlotte,70,75,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/6/04 Charlotte* L, 70-75",,Normalized package date 2004-01-06; literal source date preserved in raw_text
DEPRAW-01999,depaul,2003-2004,2004-01-10,at Cincinnati*,cincinnati,Cincinnati,65,90,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/10/04 at Cincinnati* L, 65-90",,Normalized package date 2004-01-10; literal source date preserved in raw_text
DEPRAW-02000,depaul,2003-2004,2004-01-13,Memphis*,memphis,Memphis,82,73,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/13/04 Memphis* W, 82-73",,Normalized package date 2004-01-13; literal source date preserved in raw_text
DEPRAW-02001,depaul,2003-2004,2004-01-17,UAB*,uab,UAB,75,64,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/17/04 UAB* W, 75-64",,Normalized package date 2004-01-17; literal source date preserved in raw_text
DEPRAW-02002,depaul,2003-2004,2004-01-20,at TCU*,tcu,TCU,61,54,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/20/04 at TCU* W, 61-54",,Normalized package date 2004-01-20; literal source date preserved in raw_text
DEPRAW-02003,depaul,2003-2004,2004-01-24,at Marquette*,marquette,Marquette,62,70,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/24/04 at Marquette* L, 62-70",,Normalized package date 2004-01-24; literal source date preserved in raw_text
DEPRAW-02004,depaul,2003-2004,2004-01-31,at ECU*,east-carolina,East Carolina,70,65,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/31/04 at ECU* W, 70-65",,Normalized package date 2004-01-31; literal source date preserved in raw_text
DEPRAW-02005,depaul,2003-2004,2004-02-03,Tulane*,tulane,Tulane,72,58,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/3/04 Tulane* W, 72-5",,Stage1 accepted opponent_score correction applied | Normalized package date 2004-02-03; literal source date preserved in raw_text
DEPRAW-02006,depaul,2003-2004,2004-02-07,Marquette*,marquette,Marquette,84,78,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/7/04 Marquette* W, 84-78",,Normalized package date 2004-02-07; literal source date preserved in raw_text
DEPRAW-02007,depaul,2003-2004,2004-02-11,at Saint Louis*,saint-louis,Saint Louis,70,68,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/11/04 at Saint Louis* W, 70-68",,Normalized package date 2004-02-11; literal source date preserved in raw_text
DEPRAW-02008,depaul,2003-2004,2004-02-14,at Houston*,houston,Houston,66,54,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/14/04 at Houston* W, 66-54",,Normalized package date 2004-02-14; literal source date preserved in raw_text
DEPRAW-02009,depaul,2003-2004,2004-02-21,Saint Louis*,saint-louis,Saint Louis,62,69,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/21/04 Saint Louis* L, 62-69",,Normalized package date 2004-02-21; literal source date preserved in raw_text
DEPRAW-02010,depaul,2003-2004,2004-02-25,at Louisville*,louisville,Louisville,60,58,W,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/25/04 at Louisville* W, 60-58 (OT)",,Normalized package date 2004-02-25; literal source date preserved in raw_text
DEPRAW-02011,depaul,2003-2004,2004-02-28,Southern Miss*,southern-miss,Southern Miss,80,51,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/28/04 Southern Miss* W, 80-51",,Normalized package date 2004-02-28; literal source date preserved in raw_text
DEPRAW-02012,depaul,2003-2004,2004-03-04,Cincinnati*,cincinnati,Cincinnati,68,65,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"3/4/04 Cincinnati* W, 68-65",,Normalized package date 2004-03-04; literal source date preserved in raw_text
DEPRAW-02013,depaul,2003-2004,2004-03-06,at USF*,south-florida,South Florida,78,66,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"3/6/04 at USF* W, 78-66",,Normalized package date 2004-03-06; literal source date preserved in raw_text
DEPRAW-02014,depaul,2003-2004,2004-03-11,vs. TCU%,tcu,TCU,89,65,W,0,NEUTRAL,Riverfront Coliseum,Cincinnati,OH,CONFERENCE_TOURNAMENT,,Conference USA Tournament,,,,"3/11/04 vs. TCU% W, 89-65",,Normalized package date 2004-03-11; literal source date preserved in raw_text
DEPRAW-02015,depaul,2003-2004,2004-03-12,vs. UAB%,uab,UAB,75,74,W,1,NEUTRAL,Riverfront Coliseum,Cincinnati,OH,CONFERENCE_TOURNAMENT,,Conference USA Tournament,,,,"3/12/04 vs. UAB% W, 75-74 (OT)",,Normalized package date 2004-03-12; literal source date preserved in raw_text
DEPRAW-02016,depaul,2003-2004,2004-03-13,at Cincinnati%,cincinnati,Cincinnati,50,55,L,0,OPPONENT_HOME,Riverfront Coliseum,Cincinnati,OH,CONFERENCE_TOURNAMENT,,Conference USA Tournament,,,,"3/13/04 at Cincinnati% L, 50-55",,Normalized package date 2004-03-13; literal source date preserved in raw_text
DEPRAW-02017,depaul,2003-2004,2004-03-18,Dayton&,dayton,Dayton,76,69,W,2,NEUTRAL,KeyBank Center,Buffalo,NY,NCAA_TOURNAMENT,R64,NCAA Tournament,,,,"3/18/04 Dayton& W, 76-69 (2OT)",,Stage3B researched event round: R64 | Normalized package date 2004-03-18; literal source date preserved in raw_text
DEPRAW-02018,depaul,2003-2004,2004-03-20,UConn&,uconn,UConn,55,72,L,0,NEUTRAL,KeyBank Center,Buffalo,NY,NCAA_TOURNAMENT,R32,NCAA Tournament,,,,"3/20/04 UConn& L, 55-72",,Stage3B researched event round: R32 | Normalized package date 2004-03-20; literal source date preserved in raw_text
DEPRAW-02019,depaul,2004-2005,2004-11-20,Bowling Green,bowling-green,Bowling Green,69,59,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/20/04 Bowling Green W, 69-59",,Normalized package date 2004-11-20; literal source date preserved in raw_text
DEPRAW-02020,depaul,2004-2005,2004-11-23,Eastern Illinois,eastern-illinois,Eastern Illinois,53,51,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/23/04 Eastern Illinois W, 53-51",,Normalized package date 2004-11-23; literal source date preserved in raw_text
DEPRAW-02021,depaul,2004-2005,2004-11-27,Northern Illinois,northern-illinois,Northern Illinois,69,84,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/27/04 Northern Illinois L, 69-84",,Normalized package date 2004-11-27; literal source date preserved in raw_text
DEPRAW-02022,depaul,2004-2005,2004-12-01,Dayton,dayton,Dayton,70,59,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/1/04 Dayton W, 70-59",,Normalized package date 2004-12-01; literal source date preserved in raw_text
DEPRAW-02023,depaul,2004-2005,2004-12-04,at Bradley,bradley,Bradley,53,63,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/4/04 at Bradley L, 53-63",,Normalized package date 2004-12-04; literal source date preserved in raw_text
DEPRAW-02024,depaul,2004-2005,2004-12-06,IUPUI,iu-indianapolis,IU Indy,88,67,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/6/04 IUPUI W, 88-67",,Normalized package date 2004-12-06; literal source date preserved in raw_text
DEPRAW-02025,depaul,2004-2005,2004-12-11,at Notre Dame,notre-dame,Notre Dame,84,73,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/11/04 at Notre Dame W, 84-73",,Normalized package date 2004-12-11; literal source date preserved in raw_text
DEPRAW-02026,depaul,2004-2005,2004-12-15,at Northwestern,northwestern,Northwestern,52,56,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/15/04 at Northwestern L, 52-56",,Normalized package date 2004-12-15; literal source date preserved in raw_text
DEPRAW-02027,depaul,2004-2005,2004-12-18,UIC,uic,UIC,80,62,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/18/04 UIC W, 80-62",,Normalized package date 2004-12-18; literal source date preserved in raw_text
DEPRAW-02028,depaul,2004-2005,2004-12-30,Rhode Island,rhode-island,Rhode Island,60,51,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/30/04 Rhode Island W, 60-51",,Normalized package date 2004-12-30; literal source date preserved in raw_text
DEPRAW-02029,depaul,2004-2005,2005-01-02,Old Dominion,old-dominion,Old Dominion,73,60,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/2/05 Old Dominion W, 73-60",,Normalized package date 2005-01-02; literal source date preserved in raw_text
DEPRAW-02030,depaul,2004-2005,2005-01-06,at Cincinnati*,cincinnati,Cincinnati,54,83,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/6/05 at Cincinnati* L, 54-83",,Normalized package date 2005-01-06; literal source date preserved in raw_text
DEPRAW-02031,depaul,2004-2005,2005-01-08,Houston*,houston,Houston,68,57,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/8/05 Houston* W, 68-57",,Normalized package date 2005-01-08; literal source date preserved in raw_text
DEPRAW-02032,depaul,2004-2005,2005-01-15,at Tulane*,tulane,Tulane,81,63,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/15/05 at Tulane* W, 81-63",,Normalized package date 2005-01-15; literal source date preserved in raw_text
DEPRAW-02033,depaul,2004-2005,2005-01-20,Marquette*,marquette,Marquette,85,72,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/20/05 Marquette* W, 85-72",,Normalized package date 2005-01-20; literal source date preserved in raw_text
DEPRAW-02034,depaul,2004-2005,2005-01-22,East Carolina*,east-carolina,East Carolina,77,56,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/22/05 East Carolina* W, 77-56",,Normalized package date 2005-01-22; literal source date preserved in raw_text
DEPRAW-02035,depaul,2004-2005,2005-01-27,at Memphis*,memphis,Memphis,55,68,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/27/05 at Memphis* L, 55-68",,Normalized package date 2005-01-27; literal source date preserved in raw_text
DEPRAW-02036,depaul,2004-2005,2005-01-29,at Southern Miss*,southern-miss,Southern Miss,70,48,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/29/05 at Southern Miss* W, 70-48",,Normalized package date 2005-01-29; literal source date preserved in raw_text
DEPRAW-02037,depaul,2004-2005,2005-02-01,TCU*,tcu,TCU,64,62,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/1/05 TCU* W, 64-62",,Normalized package date 2005-02-01; literal source date preserved in raw_text
DEPRAW-02038,depaul,2004-2005,2005-02-06,at Saint Louis*,saint-louis,Saint Louis,56,53,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/6/05 at Saint Louis* W, 56-53",,Normalized package date 2005-02-06; literal source date preserved in raw_text
DEPRAW-02039,depaul,2004-2005,2005-02-12,Cincinnati*,cincinnati,Cincinnati,85,66,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/12/05 Cincinnati* W, 85-66",,Normalized package date 2005-02-12; literal source date preserved in raw_text
DEPRAW-02040,depaul,2004-2005,2005-02-16,at Charlotte*,charlotte,Charlotte,62,66,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/16/05 at Charlotte* L, 62-66",,Normalized package date 2005-02-16; literal source date preserved in raw_text
DEPRAW-02041,depaul,2004-2005,2005-02-20,at Marquette*,marquette,Marquette,57,67,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/20/05 at Marquette* L, 57-67",,Normalized package date 2005-02-20; literal source date preserved in raw_text
DEPRAW-02042,depaul,2004-2005,2005-02-22,USF*,south-florida,South Florida,76,69,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/22/05 USF* W, 76-69",,Normalized package date 2005-02-22; literal source date preserved in raw_text
DEPRAW-02043,depaul,2004-2005,2005-02-26,Saint Louis*,saint-louis,Saint Louis,53,49,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/26/05 Saint Louis* W, 53-49",,Normalized package date 2005-02-26; literal source date preserved in raw_text
DEPRAW-02044,depaul,2004-2005,2005-03-02,at UAB*,uab,UAB,80,81,L,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"3/2/05 at UAB* L, 80-81 (OT)",,Normalized package date 2005-03-02; literal source date preserved in raw_text
DEPRAW-02045,depaul,2004-2005,2005-03-05,Louisville*,louisville,Louisville,62,66,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"3/5/05 Louisville* L, 62-66",,Normalized package date 2005-03-05; literal source date preserved in raw_text
DEPRAW-02046,depaul,2004-2005,2005-03-09,vs. Tulane#,tulane,Tulane,81,71,W,0,NEUTRAL,FedExForum,Memphis,TN,CONFERENCE_TOURNAMENT,,Conference USA Tournament,,,,"3/9/05 vs. Tulane# W, 81-71",,Normalized package date 2005-03-09; literal source date preserved in raw_text
DEPRAW-02047,depaul,2004-2005,2005-03-10,vs. UAB#,uab,UAB,56,59,L,0,NEUTRAL,FedExForum,Memphis,TN,CONFERENCE_TOURNAMENT,,Conference USA Tournament,,,,"3/10/05 vs. UAB# L, 56-59",,Normalized package date 2005-03-10; literal source date preserved in raw_text
DEPRAW-02048,depaul,2004-2005,2005-03-15,at Missouri,missouri,Missouri,75,70,W,0,OPPONENT_HOME,Hearnes Center,Columbia,MO,NIT,,NIT,,,,"3/15/05 at Missouri W, 75-70",,Stage3B researched event round: First Round | Normalized package date 2005-03-15; literal source date preserved in raw_text
DEPRAW-02049,depaul,2004-2005,2005-03-19,Texas A&M,texas-a-m,Texas A&M,72,75,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,NIT,,NIT,,,,"3/19/05 Texas A&M L, 72-75",,Stage3B researched event round: Second Round | Normalized package date 2005-03-19; literal source date preserved in raw_text
DEPRAW-02050,depaul,2005-2006,2005-11-19,Bradley,bradley,Bradley,60,75,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/19/05 Bradley L, 60-75",,Normalized package date 2005-11-19; literal source date preserved in raw_text
DEPRAW-02051,depaul,2005-2006,2005-11-26,Northwestern,northwestern,Northwestern,59,49,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/26/05 Northwestern W, 59-49",,Normalized package date 2005-11-26; literal source date preserved in raw_text
DEPRAW-02052,depaul,2005-2006,2005-11-28,at Northern Illinois,northern-illinois,Northern Illinois,68,77,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"11/28/05 at Northern Illinois L, 68-77",,Normalized package date 2005-11-28; literal source date preserved in raw_text
DEPRAW-02053,depaul,2005-2006,2005-11-30,Creighton,creighton,Creighton,72,57,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/30/05 Creighton W, 72-57",,Normalized package date 2005-11-30; literal source date preserved in raw_text
DEPRAW-02054,depaul,2005-2006,2005-12-03,Bucknell,bucknell,Bucknell,52,57,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/3/05 Bucknell L, 52-57",,Normalized package date 2005-12-03; literal source date preserved in raw_text
DEPRAW-02055,depaul,2005-2006,2005-12-06,UAB,uab,UAB,70,66,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/6/05 UAB W, 70-66",,Normalized package date 2005-12-06; literal source date preserved in raw_text
DEPRAW-02056,depaul,2005-2006,2005-12-10,at Dayton,dayton,Dayton,61,54,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/10/05 at Dayton W, 61-54",,Normalized package date 2005-12-10; literal source date preserved in raw_text
DEPRAW-02057,depaul,2005-2006,2005-12-13,at Wake Forest,wake-forest,Wake Forest,84,81,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/13/05 at Wake Forest W, 84-81",,Normalized package date 2005-12-13; literal source date preserved in raw_text
DEPRAW-02058,depaul,2005-2006,2005-12-17,at Old Dominion,old-dominion,Old Dominion,43,87,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/17/05 at Old Dominion L, 43-87",,Normalized package date 2005-12-17; literal source date preserved in raw_text
DEPRAW-02059,depaul,2005-2006,2005-12-21,vs. California%,california,California,68,65,W,0,NEUTRAL,Oakland Coliseum Arena,Oakland,CA,REGULAR_SEASON,,,,,,"12/21/05 vs. California% W, 68-65",,Normalized package date 2005-12-21; literal source date preserved in raw_text
DEPRAW-02060,depaul,2005-2006,2005-12-31,Florida International,florida-international,Florida International,72,60,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/31/05 Florida International W, 72-60",,Normalized package date 2005-12-31; literal source date preserved in raw_text
DEPRAW-02061,depaul,2005-2006,2006-01-04,at Cincinnati*,cincinnati,Cincinnati,60,82,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/4/06 at Cincinnati* L, 60-82",,Normalized package date 2006-01-04; literal source date preserved in raw_text
DEPRAW-02062,depaul,2005-2006,2006-01-07,Notre Dame*,notre-dame,Notre Dame,73,67,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/7/06 Notre Dame* W, 73-67",,Normalized package date 2006-01-07; literal source date preserved in raw_text
DEPRAW-02063,depaul,2005-2006,2006-01-12,at Pitt*,pittsburgh,Pittsburgh,65,73,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/12/06 at Pitt* L, 65-73",,Normalized package date 2006-01-12; literal source date preserved in raw_text
DEPRAW-02064,depaul,2005-2006,2006-01-15,Rutgers*,rutgers,Rutgers,68,78,L,1,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/15/06 Rutgers* L, 68-78 (OT)",,Normalized package date 2006-01-15; literal source date preserved in raw_text
DEPRAW-02065,depaul,2005-2006,2006-01-17,Marquette*,marquette,Marquette,79,82,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/17/06 Marquette* L, 79-82",,Normalized package date 2006-01-17; literal source date preserved in raw_text
DEPRAW-02066,depaul,2005-2006,2006-01-21,at Providence*,providence,Providence,75,76,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/21/06 at Providence* L, 75-76",,Normalized package date 2006-01-21; literal source date preserved in raw_text
DEPRAW-02067,depaul,2005-2006,2006-01-25,at Marquette*,marquette,Marquette,47,62,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/25/06 at Marquette* L, 47-62",,Normalized package date 2006-01-25; literal source date preserved in raw_text
DEPRAW-02068,depaul,2005-2006,2006-01-31,Georgetown*,georgetown,Georgetown,44,64,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/31/06 Georgetown* L, 44-64",,Normalized package date 2006-01-31; literal source date preserved in raw_text
DEPRAW-02069,depaul,2005-2006,2006-02-03,at USF*,south-florida,South Florida,80,66,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/3/06 at USF* W, 80-66",,Normalized package date 2006-02-03; literal source date preserved in raw_text
DEPRAW-02070,depaul,2005-2006,2006-02-07,Providence*,providence,Providence,60,61,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/7/06 Providence* L, 60-61",,Normalized package date 2006-02-07; literal source date preserved in raw_text
DEPRAW-02071,depaul,2005-2006,2006-02-11,Villanova*,villanova,Villanova,51,61,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/11/06 Villanova* L, 51-61",,Normalized package date 2006-02-11; literal source date preserved in raw_text
DEPRAW-02072,depaul,2005-2006,2006-02-18,at St. John’s*,st-john-s,St. John's,52,48,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/18/06 at St. John’s* W, 52-48",,Normalized package date 2006-02-18; literal source date preserved in raw_text
DEPRAW-02073,depaul,2005-2006,2006-02-22,at Louisville*,louisville,Louisville,53,65,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/22/06 at Louisville* L, 53-65",,Normalized package date 2006-02-22; literal source date preserved in raw_text
DEPRAW-02074,depaul,2005-2006,2006-02-25,Seton Hall*,seton-hall,Seton Hall,67,64,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/25/06 Seton Hall* W, 67-64",,Normalized package date 2006-02-25; literal source date preserved in raw_text
DEPRAW-02075,depaul,2005-2006,2006-03-02,Syracuse*,syracuse,Syracuse,108,69,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"3/2/06 Syracuse* W, 108-69",,Normalized package date 2006-03-02; literal source date preserved in raw_text
DEPRAW-02076,depaul,2005-2006,2006-03-04,at Notre Dame*,notre-dame,Notre Dame,61,66,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"3/4/06 at Notre Dame* L, 61-66",,Normalized package date 2006-03-04; literal source date preserved in raw_text
DEPRAW-02077,depaul,2006-2007,2006-11-11,at Bradley,bradley,Bradley,58,78,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"11/11/06 at Bradley L, 58-78",,Normalized package date 2006-11-11; literal source date preserved in raw_text
